customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST04770,33,Male,North,Secondary,Unemployed,1682950.6,502438.53,Home,759.3,7,34,29.56,2018-01-14,0
CUST04771,50,Female,North,Graduate,Self-Employed,555647.48,288473.96,Home,649.4,9,419,78.08,2024-05-14,0
CUST04772,60,Other,South,Post-Graduate,Salaried,841081.5,49232.94,Car,826.1,0,312,54.68,2019-02-12,1
CUST04773,67,Female,East,Secondary,Unemployed,2153112.62,244562.51,Business,552.9,6,462,115.99,2018-02-10,0
CUST04774,50,Male,South,Post-Graduate,Unemployed,2656141.52,236728.02,Business,339.8,20,396,16.24,2020-05-01,1
CUST04775,31,Female,West,Secondary,Salaried,2595283.4,90820.33,Home,409.9,10,8,13.66,2021-10-31,1
CUST04776,40,Female,West,Graduate,Salaried,1571781.13,1140164.75,Other,380.9,20,273,65.24,2025-04-29,1
CUST04777,29,Male,South,Primary,Unemployed,2449481.21,581143.41,Education,556.9,7,169,94.19,2023-09-18,0
CUST04778,60,Other,East,Primary,Unemployed,685895.22,910609.03,Other,437.1,3,424,49.81,2019-09-17,1
CUST04779,66,Female,North,Primary,Salaried,871935.54,128952.47,Home,772.7,12,407,32.33,2024-06-22,0
CUST04780,26,Other,South,Primary,Self-Employed,180020.26,259806.05,Home,792.9,4,284,23.04,2018-07-17,1
CUST04781,49,Female,East,Primary,Salaried,1380089.38,282720.54,Business,512.7,8,371,80.52,2024-05-24,1
CUST04782,18,Other,North,Secondary,Self-Employed,1767602.29,1148943.8,Car,506.1,8,392,108.52,2019-01-23,1
CUST04783,24,Female,East,Secondary,Salaried,444834.61,664281.45,Other,408.3,24,406,43.87,2018-08-17,1
CUST04784,45,Female,North,Post-Graduate,Unemployed,2672062.36,86079.33,Business,779.4,15,310,40.93,2023-01-16,0
CUST04785,42,Male,South,Primary,Self-Employed,1957682.22,13679.96,Home,776.1,24,77,72.78,2024-07-09,0
CUST04786,57,Other,East,Post-Graduate,Unemployed,1896355.77,1474540.32,Car,331.4,2,480,50.8,2020-02-05,1
CUST04787,35,Male,South,Graduate,Self-Employed,1200115.58,128809.38,Car,747.7,21,164,116.45,2021-04-09,0
CUST04788,57,Male,South,Secondary,Self-Employed,202627.06,376134.25,Car,830.4,5,96,50.94,2024-04-09,1
CUST04789,29,Other,East,Primary,Unemployed,978330.6,1053723.97,Home,752.7,13,255,103.59,2018-06-30,0
CUST04790,25,Other,South,Primary,Unemployed,2728807.05,222873.88,Home,398.9,10,440,49.17,2018-06-30,1
CUST04791,49,Male,East,Post-Graduate,Unemployed,834977.12,1053615.95,Education,406.0,2,352,27.7,2024-04-08,1
CUST04792,60,Male,North,Graduate,Salaried,1078021.52,245826.76,Education,760.5,16,99,71.94,2026-01-22,0
CUST04793,54,Female,West,Primary,Self-Employed,2938477.8,173525.09,Other,422.8,17,21,49.83,2021-06-02,1
CUST04794,21,Male,West,Post-Graduate,Self-Employed,1489874.72,1050257.6,Car,656.0,5,268,8.28,2018-11-13,1
CUST04795,32,Male,South,Graduate,Unemployed,2060759.17,299757.22,Education,349.9,15,94,24.41,2023-04-18,1
CUST04796,29,Male,South,Graduate,Salaried,717539.22,252779.93,Car,728.5,20,115,111.38,2023-11-13,0
CUST04797,31,Other,South,Secondary,Salaried,351957.63,1717300.78,Business,530.6,6,413,110.84,2023-10-29,1
CUST04798,63,Other,West,Post-Graduate,Self-Employed,1073822.67,933450.46,Other,780.9,4,244,57.45,2019-09-28,1
CUST04799,32,Female,South,Graduate,Salaried,203790.62,574611.37,Car,492.3,5,138,21.2,2023-12-17,1
CUST04800,46,Male,South,Primary,Self-Employed,1166864.43,665360.64,Education,472.4,9,125,34.45,2021-10-24,1
CUST04801,57,Male,North,Post-Graduate,Unemployed,2837202.32,173260.27,Other,765.2,23,420,36.68,2018-10-09,0
CUST04802,58,Female,North,Graduate,Salaried,988046.17,981595.81,Car,719.1,7,81,40.66,2018-03-09,0
CUST04803,30,Male,South,Post-Graduate,Salaried,2562767.74,663947.87,Car,466.0,0,248,55.2,2018-02-23,1
CUST04804,60,Other,South,Primary,Salaried,2661554.23,922066.2,Home,839.3,24,77,107.46,2025-12-13,0
CUST04805,25,Female,East,Primary,Self-Employed,2902864.1,1895144.95,Business,648.3,17,155,58.86,2022-09-28,0
CUST04806,61,Male,South,Post-Graduate,Salaried,2053422.74,1227872.58,Business,523.2,11,10,90.75,2019-09-16,1
CUST04807,39,Male,East,Graduate,Self-Employed,925553.42,756968.88,Business,553.5,21,358,28.73,2024-11-11,0
CUST04808,70,Female,North,Secondary,Unemployed,1025860.83,485896.54,Other,733.8,18,134,51.97,2024-09-08,0
CUST04809,53,Other,West,Secondary,Unemployed,2318324.97,320682.52,Business,315.3,14,235,87.55,2025-03-12,1
CUST04810,70,Other,North,Post-Graduate,Salaried,1124003.05,1363097.25,Other,329.7,5,161,116.42,2020-11-18,1
CUST04811,23,Female,North,Graduate,Salaried,378829.44,478013.49,Business,579.7,17,143,96.94,2023-03-31,0
CUST04812,18,Male,East,Primary,Self-Employed,2362598.64,1173228.75,Business,807.4,12,151,11.3,2020-11-30,0
CUST04813,19,Female,North,Post-Graduate,Unemployed,455761.05,1286268.93,Other,743.2,4,54,16.04,2018-03-03,1
CUST04814,31,Male,South,Secondary,Unemployed,1076543.48,1687291.29,Other,573.1,22,230,51.72,2023-01-11,0
CUST04815,68,Other,North,Graduate,Salaried,309206.97,1316457.22,Car,307.9,16,220,7.27,2023-07-02,1
CUST04816,66,Female,North,Primary,Self-Employed,1337459.52,973674.91,Education,310.6,9,395,14.08,2026-02-20,1
CUST04817,56,Female,South,Primary,Unemployed,2400029.87,232821.73,Other,591.3,13,177,12.74,2019-03-03,0
CUST04818,44,Female,North,Graduate,Salaried,1749568.42,826032.91,Car,368.9,22,387,41.22,2020-05-22,1
CUST04819,26,Other,West,Primary,Salaried,415969.13,726966.47,Car,847.4,6,129,79.27,2020-01-11,0
CUST04820,44,Male,North,Primary,Salaried,2691917.98,1601196.41,Education,794.7,19,217,13.46,2020-05-24,0
CUST04821,21,Male,North,Secondary,Self-Employed,2215067.02,1457326.6,Business,783.1,18,126,31.94,2023-12-27,0
CUST04822,58,Other,South,Post-Graduate,Self-Employed,652539.01,1996829.75,Business,368.3,9,235,100.63,2022-09-28,1
CUST04823,27,Male,North,Post-Graduate,Salaried,2072786.32,115044.36,Education,639.8,0,310,84.27,2023-10-24,1
CUST04824,65,Other,East,Post-Graduate,Salaried,2327844.14,549631.83,Other,545.3,7,272,28.81,2023-12-07,1
CUST04825,39,Other,West,Post-Graduate,Unemployed,776833.72,51237.39,Home,732.7,23,496,15.84,2019-04-09,0
CUST04826,49,Female,South,Post-Graduate,Salaried,697643.08,520977.0,Other,805.1,22,345,80.87,2025-06-14,0
CUST04827,51,Female,South,Post-Graduate,Unemployed,1417433.64,1807015.17,Other,395.4,3,417,72.58,2021-02-22,1
CUST04828,19,Male,North,Post-Graduate,Salaried,692496.91,523389.17,Other,505.2,17,372,62.05,2018-02-17,1
CUST04829,38,Male,North,Secondary,Unemployed,949891.39,1111694.88,Car,524.4,17,118,67.47,2025-03-31,1
CUST04830,18,Male,South,Graduate,Unemployed,2219880.41,1828192.43,Other,815.1,10,221,48.44,2022-01-04,0
CUST04831,64,Other,East,Secondary,Unemployed,962158.44,1006978.23,Car,319.3,13,225,9.8,2019-10-23,1
CUST04832,55,Other,East,Graduate,Unemployed,2339401.32,207827.68,Home,673.7,13,95,14.97,2021-04-22,0
CUST04833,21,Male,East,Post-Graduate,Self-Employed,2383789.59,1889621.85,Business,439.4,21,81,81.44,2025-08-03,1
CUST04834,56,Female,South,Secondary,Self-Employed,2549096.66,1002548.13,Education,349.3,6,231,108.98,2022-05-01,1
CUST04835,46,Other,North,Secondary,Salaried,379122.95,1657316.36,Other,568.9,19,467,87.85,2024-09-30,0
CUST04836,39,Other,East,Post-Graduate,Self-Employed,1887513.48,1872160.79,Education,302.8,2,43,40.75,2018-01-14,1
CUST04837,55,Female,North,Secondary,Salaried,1753963.77,896305.29,Car,509.5,18,252,5.91,2023-10-08,1
CUST04838,30,Female,East,Post-Graduate,Self-Employed,477782.83,700003.13,Other,517.5,15,79,92.58,2019-03-18,1
CUST04839,30,Other,South,Graduate,Salaried,1963023.93,220972.68,Home,315.4,9,307,26.97,2025-09-07,1
CUST04840,65,Male,East,Primary,Salaried,101752.97,1221375.44,Car,372.5,17,121,98.65,2019-08-18,1
CUST04841,40,Female,West,Secondary,Self-Employed,2437395.7,1218983.76,Other,735.6,22,111,7.34,2024-05-19,0
CUST04842,61,Male,North,Secondary,Unemployed,276010.41,1616885.43,Other,670.2,2,95,79.27,2022-11-15,1
CUST04843,41,Other,North,Secondary,Self-Employed,230312.26,605889.57,Education,659.0,0,136,87.67,2020-08-24,1
CUST04844,32,Other,South,Secondary,Self-Employed,2554426.51,1270710.0,Education,620.6,16,407,25.81,2021-12-26,0
CUST04845,49,Other,East,Primary,Unemployed,1970533.41,768581.15,Car,595.6,14,301,67.57,2018-12-03,0
CUST04846,51,Female,North,Secondary,Salaried,1019771.11,1527078.17,Other,333.3,16,377,22.73,2023-12-30,1
CUST04847,53,Male,West,Post-Graduate,Unemployed,1193663.89,1290277.7,Car,721.3,6,301,77.0,2025-09-20,0
CUST04848,55,Male,East,Graduate,Unemployed,1743980.78,206083.78,Home,569.3,8,278,85.1,2021-11-01,0
CUST04849,18,Male,East,Primary,Salaried,616225.19,508184.26,Home,673.4,3,202,27.45,2019-12-07,1
CUST04850,51,Male,North,Post-Graduate,Unemployed,880020.11,1929675.2,Car,441.9,1,130,7.56,2019-12-30,1
CUST04851,22,Male,South,Secondary,Self-Employed,2632187.71,1650419.55,Education,620.8,17,206,30.41,2020-04-11,0
CUST04852,60,Female,West,Post-Graduate,Salaried,2557290.69,854541.35,Business,327.8,24,431,110.79,2020-01-11,1
CUST04853,38,Male,East,Graduate,Self-Employed,512332.83,1824585.52,Business,501.8,20,309,10.61,2019-02-25,1
CUST04854,46,Male,South,Graduate,Unemployed,1852912.64,1203279.21,Other,842.1,16,81,21.94,2024-11-04,0
CUST04855,21,Female,South,Secondary,Salaried,2346572.5,1392086.47,Education,340.3,0,197,68.36,2022-05-14,1
CUST04856,37,Other,North,Secondary,Salaried,561323.87,500087.3,Business,793.0,0,442,114.61,2025-06-18,1
CUST04857,64,Female,West,Post-Graduate,Salaried,1354737.31,1933746.29,Other,617.5,20,394,70.18,2021-12-24,0
CUST04858,59,Female,East,Graduate,Salaried,297945.2,1465974.04,Business,696.1,4,138,46.46,2023-08-31,1
CUST04859,24,Male,East,Secondary,Self-Employed,344461.29,1187417.8,Other,371.6,21,47,35.12,2025-01-31,1
CUST04860,63,Other,West,Post-Graduate,Salaried,1135410.66,539739.83,Car,752.7,19,28,31.78,2020-12-20,0
CUST04861,22,Female,East,Post-Graduate,Unemployed,2011271.2,233707.49,Car,424.3,14,31,5.12,2023-07-29,1
CUST04862,44,Male,East,Primary,Salaried,2639461.17,816631.42,Car,461.8,13,171,101.09,2021-07-05,1
CUST04863,39,Male,West,Graduate,Unemployed,2186043.34,1326006.78,Car,353.1,10,284,74.87,2023-03-31,1
CUST04864,27,Male,West,Graduate,Salaried,1010288.53,13424.63,Business,758.4,23,474,28.43,2022-08-25,0
CUST04865,43,Other,West,Primary,Unemployed,2666483.07,547843.99,Education,630.2,24,438,93.77,2020-10-16,0
CUST04866,19,Female,East,Primary,Salaried,2774979.64,1218637.64,Business,351.1,8,73,72.68,2020-01-20,1
CUST04867,68,Male,East,Primary,Self-Employed,1759039.65,1444337.96,Business,690.7,10,256,93.64,2022-02-28,0
CUST04868,34,Other,East,Post-Graduate,Salaried,219848.51,325470.97,Business,328.7,12,352,68.67,2019-08-25,1
CUST04869,20,Male,East,Graduate,Salaried,1842296.63,472112.46,Education,738.1,5,33,9.57,2024-03-25,1
CUST04870,18,Other,East,Primary,Unemployed,680151.19,1226214.32,Education,588.5,3,193,56.89,2024-11-04,1
CUST04871,44,Female,West,Secondary,Self-Employed,1361575.81,794817.97,Car,535.0,5,71,75.67,2026-02-07,1
CUST04872,32,Female,South,Secondary,Unemployed,103205.45,1200695.81,Other,410.1,5,203,79.33,2024-11-09,1
CUST04873,42,Other,East,Graduate,Salaried,581097.42,795532.83,Business,633.1,22,340,39.87,2018-06-06,0
CUST04874,61,Female,East,Post-Graduate,Unemployed,1912189.45,1406589.3,Education,477.9,1,229,78.72,2024-08-14,1
CUST04875,33,Male,West,Post-Graduate,Unemployed,1626046.0,40166.45,Education,636.7,1,265,20.96,2021-07-29,1
CUST04876,37,Male,West,Secondary,Salaried,1421515.51,1307263.58,Business,440.5,5,297,69.42,2025-03-20,1
CUST04877,63,Other,West,Graduate,Unemployed,2651666.11,187004.2,Other,664.0,15,191,7.78,2021-12-14,0
CUST04878,22,Male,East,Primary,Unemployed,1137792.13,1062799.62,Home,646.8,0,311,12.28,2024-11-15,1
CUST04879,59,Male,South,Graduate,Salaried,1472190.51,1407490.3,Other,530.5,22,180,19.97,2024-07-19,1
CUST04880,64,Female,West,Post-Graduate,Self-Employed,1131703.05,642976.23,Home,448.7,24,364,94.51,2021-03-19,1
CUST04881,43,Male,North,Graduate,Self-Employed,2801104.61,367473.47,Car,845.2,21,489,32.51,2020-06-14,0
CUST04882,24,Female,East,Primary,Unemployed,2334952.73,5278.94,Business,625.5,8,154,9.49,2021-12-01,0
CUST04883,36,Male,North,Secondary,Salaried,1643384.19,1066015.65,Education,517.4,8,406,13.38,2020-01-25,1
CUST04884,31,Other,North,Post-Graduate,Self-Employed,312937.15,758144.31,Car,400.3,19,367,33.61,2020-11-23,1
CUST04885,37,Male,West,Graduate,Salaried,1313092.4,1140337.48,Home,811.8,2,90,44.65,2024-09-29,1
CUST04886,68,Male,South,Primary,Unemployed,1485307.49,1448102.2,Business,436.9,14,59,27.97,2022-04-01,1
CUST04887,22,Female,North,Post-Graduate,Self-Employed,142469.2,1232669.78,Car,705.0,8,315,84.13,2025-05-22,0
CUST04888,67,Male,West,Primary,Unemployed,1241099.21,100840.76,Other,823.0,0,432,111.18,2020-05-27,1
CUST04889,53,Other,East,Post-Graduate,Self-Employed,1221705.1,235556.34,Home,504.4,13,197,27.39,2023-06-24,1
CUST04890,23,Other,North,Secondary,Unemployed,162108.79,1187631.89,Car,774.3,14,299,68.91,2020-10-05,0
CUST04891,61,Other,North,Graduate,Self-Employed,1084139.67,335823.38,Home,811.2,5,449,24.19,2018-06-22,1
CUST04892,47,Other,East,Post-Graduate,Self-Employed,1749780.77,772847.84,Business,359.4,1,11,115.91,2020-09-17,1
CUST04893,39,Female,North,Primary,Salaried,2813867.05,118322.46,Education,435.3,11,281,9.22,2022-10-27,1
CUST04894,26,Male,South,Secondary,Unemployed,2876091.73,315475.78,Education,802.3,3,234,34.4,2025-04-08,1
CUST04895,38,Other,South,Secondary,Unemployed,1694315.14,183470.87,Car,733.0,8,5,76.76,2018-08-29,0
CUST04896,68,Other,North,Post-Graduate,Unemployed,718796.68,1740677.83,Business,615.0,13,112,107.77,2021-09-24,0
CUST04897,41,Male,North,Secondary,Self-Employed,117081.24,1079037.98,Home,622.3,13,69,90.16,2020-03-18,0
CUST04898,68,Male,East,Primary,Salaried,261758.1,341445.69,Education,657.0,19,451,77.99,2022-10-27,0
CUST04899,47,Male,South,Secondary,Salaried,472164.13,757204.35,Home,304.9,2,139,10.13,2019-07-06,1
CUST04900,27,Other,North,Secondary,Self-Employed,994118.74,878865.79,Home,397.7,5,229,43.49,2018-05-30,1
CUST04901,43,Male,South,Primary,Salaried,1334044.94,1666803.12,Other,379.3,2,494,119.2,2023-01-22,1
CUST04902,43,Male,East,Primary,Salaried,618676.63,274169.72,Home,439.5,24,368,20.82,2018-08-24,1
CUST04903,60,Female,South,Primary,Self-Employed,1435750.75,732105.9,Car,685.8,15,38,38.01,2022-10-02,0
CUST04904,49,Female,East,Graduate,Unemployed,1572429.64,290690.7,Other,664.7,1,24,17.38,2021-07-19,1
CUST04905,59,Female,South,Primary,Self-Employed,2596267.53,583102.13,Other,301.0,20,67,62.31,2023-11-13,1
CUST04906,65,Male,East,Graduate,Unemployed,1659356.71,420893.83,Home,640.4,14,333,33.42,2024-08-16,0
CUST04907,51,Male,East,Post-Graduate,Salaried,1313500.24,732905.97,Business,314.4,4,10,51.99,2021-04-15,1
CUST04908,70,Female,West,Graduate,Unemployed,271434.52,1100754.02,Education,415.7,8,489,39.23,2025-12-10,1
CUST04909,27,Male,South,Secondary,Salaried,293952.07,1921113.75,Home,634.2,14,253,54.98,2020-08-19,0
CUST04910,70,Other,West,Secondary,Salaried,2981105.59,1675938.31,Other,388.7,21,276,72.3,2024-07-01,1
CUST04911,52,Other,North,Post-Graduate,Unemployed,1119326.56,57924.54,Business,811.4,14,119,45.27,2025-08-08,0
CUST04912,63,Female,East,Primary,Self-Employed,515514.06,1832637.17,Business,320.1,2,491,47.36,2025-04-03,1
CUST04913,64,Other,East,Primary,Salaried,2857682.39,1720637.95,Home,303.2,15,470,111.03,2020-07-08,1
CUST04914,45,Male,North,Graduate,Self-Employed,1718820.32,264689.8,Other,723.2,12,368,24.65,2025-08-13,0
CUST04915,47,Other,North,Primary,Self-Employed,1599323.58,1668863.92,Education,445.5,0,429,10.2,2022-01-05,1
CUST04916,70,Male,North,Primary,Self-Employed,391641.31,1579666.9,Car,669.3,16,25,30.57,2020-01-23,0
CUST04917,59,Other,South,Primary,Salaried,1355581.16,1816588.42,Home,496.1,1,462,41.99,2021-04-14,1
CUST04918,53,Male,South,Post-Graduate,Salaried,506039.07,1942311.66,Business,659.9,11,379,6.12,2021-02-23,0
CUST04919,37,Male,East,Graduate,Unemployed,2395894.07,564570.78,Home,617.6,23,329,44.56,2021-04-30,0
CUST04920,66,Female,South,Graduate,Self-Employed,1118170.26,1697810.75,Other,489.2,17,231,50.22,2018-09-11,1
CUST04921,22,Female,South,Graduate,Unemployed,452930.62,722393.55,Business,310.3,10,431,28.52,2019-02-21,1
CUST04922,62,Other,North,Graduate,Salaried,221272.44,867555.83,Business,347.0,12,127,16.72,2025-04-05,1
CUST04923,69,Other,North,Secondary,Salaried,2526283.27,1237554.59,Education,306.2,10,283,6.97,2018-05-28,1
CUST04924,38,Female,West,Graduate,Salaried,1548029.37,1606593.99,Other,572.5,8,168,72.92,2020-01-09,0
CUST04925,22,Female,South,Post-Graduate,Self-Employed,629086.55,1922948.53,Education,533.0,7,371,88.26,2023-01-13,1
CUST04926,68,Male,East,Primary,Self-Employed,2189265.15,394606.15,Education,827.7,5,271,116.61,2020-10-22,1
CUST04927,21,Other,North,Primary,Unemployed,982238.21,1463780.25,Other,717.4,13,396,80.11,2024-11-29,0
CUST04928,61,Other,West,Post-Graduate,Salaried,900783.59,1532538.61,Home,467.7,16,363,58.42,2023-11-20,1
CUST04929,67,Male,North,Primary,Self-Employed,811927.26,1823192.53,Car,472.5,19,353,21.94,2019-03-31,1
CUST04930,31,Male,West,Post-Graduate,Self-Employed,427745.86,1828947.05,Education,324.2,11,384,32.24,2021-11-17,1
CUST04931,43,Male,South,Secondary,Unemployed,1388453.92,1501712.01,Education,849.8,9,480,56.31,2023-01-16,0
CUST04932,26,Other,West,Post-Graduate,Salaried,685690.05,166603.21,Other,526.4,15,161,78.39,2022-06-15,1
CUST04933,24,Male,North,Graduate,Salaried,2342171.71,1966288.27,Home,333.2,19,58,115.69,2022-11-07,1
CUST04934,37,Other,South,Graduate,Salaried,1081406.54,1362681.43,Home,809.3,20,304,29.3,2019-05-07,0
CUST04935,45,Female,East,Post-Graduate,Self-Employed,438769.17,737408.33,Other,849.7,16,209,78.16,2021-12-30,0
CUST04936,42,Other,East,Primary,Unemployed,939018.53,172218.03,Car,847.5,22,59,86.95,2023-01-15,0
CUST04937,37,Male,South,Post-Graduate,Salaried,245759.3,1773937.98,Business,720.7,18,56,116.82,2024-02-01,0
CUST04938,30,Female,East,Graduate,Unemployed,827754.12,1080722.64,Home,421.1,13,116,30.36,2022-06-15,1
CUST04939,48,Male,South,Secondary,Salaried,345669.03,1636987.57,Other,736.3,0,470,105.51,2019-01-26,1
CUST04940,59,Female,South,Graduate,Self-Employed,336036.44,1648382.79,Other,469.8,1,50,22.54,2023-01-15,1
CUST04941,69,Other,South,Post-Graduate,Unemployed,193347.8,143529.3,Home,640.1,5,278,40.83,2020-12-27,1
CUST04942,25,Other,West,Graduate,Unemployed,668675.82,1493962.58,Education,833.5,23,71,42.24,2020-09-13,0
CUST04943,51,Male,East,Post-Graduate,Unemployed,573592.59,101058.77,Business,567.0,20,314,82.22,2020-08-10,0
CUST04944,23,Male,South,Post-Graduate,Unemployed,2946891.1,505282.04,Business,320.2,12,456,77.48,2025-02-08,1
CUST04945,53,Male,West,Post-Graduate,Self-Employed,651338.35,1248696.12,Other,651.8,21,145,82.23,2024-09-19,0
CUST04946,55,Male,North,Post-Graduate,Unemployed,2065591.13,1113675.33,Business,562.7,19,322,12.58,2018-03-06,0
CUST04947,62,Female,South,Post-Graduate,Unemployed,1971036.1,1181187.32,Home,339.5,4,117,63.56,2020-07-07,1
CUST04948,53,Other,East,Graduate,Salaried,2630972.76,15390.99,Education,516.7,7,42,102.49,2018-11-01,1
CUST04949,32,Female,West,Graduate,Salaried,825019.23,1985947.04,Education,813.5,1,302,69.54,2021-10-18,1
CUST04950,40,Other,South,Post-Graduate,Salaried,2774590.44,1047490.52,Business,814.6,15,25,64.2,2021-03-07,0
CUST04951,70,Female,West,Secondary,Salaried,2979646.52,224840.19,Business,761.6,12,488,25.13,2021-11-20,0
CUST04952,70,Other,West,Graduate,Unemployed,391269.53,659928.23,Other,387.6,21,218,30.35,2025-08-08,1
CUST04953,49,Male,East,Graduate,Salaried,2461253.07,290164.61,Home,597.9,8,302,117.24,2022-11-18,0
CUST04954,28,Other,South,Primary,Salaried,1404231.39,1245876.05,Car,380.3,12,338,103.09,2025-12-05,1
CUST04955,45,Male,South,Primary,Self-Employed,641699.13,1523534.73,Business,364.1,7,244,24.77,2024-02-14,1
CUST04956,23,Male,North,Secondary,Salaried,699472.06,8919.94,Education,784.0,22,320,14.23,2019-08-04,0
CUST04957,69,Male,West,Post-Graduate,Self-Employed,2189925.9,1786684.1,Car,509.7,1,134,109.4,2025-11-12,1
CUST04958,63,Female,South,Graduate,Self-Employed,1996049.01,954009.93,Home,694.0,5,112,32.18,2021-02-19,1
CUST04959,55,Other,West,Secondary,Salaried,2162275.3,914385.42,Home,770.5,8,79,94.1,2022-07-25,0
CUST04960,46,Other,West,Graduate,Salaried,1529646.5,673830.98,Car,833.1,3,82,110.06,2020-06-04,1
CUST04961,26,Other,West,Post-Graduate,Self-Employed,1242878.33,714815.01,Car,611.0,15,296,64.57,2024-03-29,0
CUST04962,70,Female,North,Secondary,Salaried,1201945.78,846021.48,Education,516.7,8,307,54.03,2021-04-14,1
CUST04963,22,Other,South,Secondary,Self-Employed,2602029.95,1169494.73,Other,657.4,23,371,78.62,2023-11-19,0
CUST04964,20,Other,South,Post-Graduate,Unemployed,312827.36,500648.1,Home,785.3,7,1,89.2,2026-02-22,0
CUST04965,44,Other,West,Graduate,Self-Employed,991178.97,414515.24,Education,780.9,5,350,62.88,2024-09-24,1
