ride_id,pickup_datetime,pickup_city,pickup_zone,distance_km,fare_amount,traffic_level,driver_rating,ride_category,payment_mode,ride_duration_min,is_surge,ride_driver_id
OLA-R0037081,2025-03-26 20:37:00,Nagpur,Outskirts,6.17,201.27,Medium,4.9,Sedan,Card,21.98,0,DRV_05349
OLA-R0037082,2025-02-11 20:32:00,Indore,Suburb,2.53,88.51,Severe,4.21,Micro,Ola Money,15.16,0,DRV_03576
OLA-R0037083,2025-01-19 05:48:00,Chennai,Suburb,13.0,474.45,Low,3.91,Micro,Card,49.13,0,DRV_01035
OLA-R0037084,2025-02-07 00:00:00,Coimbatore,City,8.41,190.92,Medium,4.39,Mini,Cash,18.71,0,DRV_01155
OLA-R0037085,2025-02-01 19:40:00,Jaipur,Metro Core,5.53,234.14,Medium,4.82,Mini,Cash,36.12,1,DRV_02889
OLA-R0037086,2025-03-30 17:35:00,Hyderabad,City,1.9,53.42,High,3.84,Mini,Ola Money,12.33,0,DRV_06453
OLA-R0037087,2025-01-20 00:37:00,Chennai,City,14.37,264.98,Low,4.01,Prime,Ola Money,103.51,0,DRV_02609
OLA-R0037088,2025-01-13 21:13:00,Bangalore,City,6.78,144.17,High,4.01,Auto,Ola Money,37.14,0,DRV_03113
OLA-R0037089,2025-01-12 19:16:00,Bhopal,Outskirts,1.5,44.75,Medium,4.41,Auto,Cash,9.59,0,DRV_04089
OLA-R0037090,2025-04-16 04:26:00,Patna,Outskirts,7.21,181.35,Severe,4.36,Micro,Cash,33.92,1,DRV_03437
OLA-R0037091,2025-03-20 01:43:00,Surat,Metro Core,3.32,111.29,Low,3.6,Micro,UPI,30.11,0,DRV_03331
OLA-R0037092,2025-05-06 03:18:00,Jaipur,Suburb,2.65,71.23,Low,4.36,Bike,UPI,13.06,0,DRV_04733
OLA-R0037093,2025-03-31 23:07:00,Bangalore,Suburb,3.02,94.04,Medium,3.05,Mini,Ola Money,15.63,0,DRV_00107
OLA-R0037094,2025-01-29 12:08:00,Chandigarh,City,12.04,435.49,Low,,Auto,Cash,40.38,0,DRV_02592
OLA-R0037095,2025-01-10 23:43:00,Chandigarh,City,0.09,2.1,Low,4.44,Sedan,UPI,0.36,1,DRV_02658
OLA-R0037096,2025-03-25 20:19:00,Nagpur,Outskirts,,160.31,Medium,4.5,Auto,Ola Money,27.14,0,DRV_05759
OLA-R0037097,2025-04-10 11:20:00,Ahmedabad,Outskirts,2.15,49.28,Low,4.65,Micro,UPI,9.78,1,DRV_01794
OLA-R0037098,2025-03-31 19:06:00,Pune,Metro Core,,442.34,Severe,5.4,Auto,Card,96.99,0,DRV_00535
OLA-R0037099,2025-02-14 03:50:00,Chandigarh,Metro Core,15.14,,Severe,3.33,Mini,Cash,54.67,0,DRV_00166
OLA-R0037100,2025-04-29 18:43:00,Nagpur,Outskirts,3.64,119.94,Severe,4.37,Mini,Card,16.86,0,DRV_00258
OLA-R0037101,2025-04-27 09:02:00,Delhi,Suburb,52.07,1578.55,Low,4.31,Auto,Cash,455.9,0,DRV_01580
OLA-R0037102,2025-01-29 02:15:00,Bangalore,Metro Core,2.88,111.94,Severe,4.65,Auto,UPI,12.16,0,DRV_01014
OLA-R0037103,2025-01-04 20:03:00,Bangalore,Metro Core,15.31,533.27,Severe,4.56,Bike,Ola Money,72.42,0,DRV_00822
OLA-R0037104,2025-04-13 11:12:00,Kochi,Suburb,7.48,245.94,Low,3.74,Prime,Card,39.57,0,DRV_06112
OLA-R0037105,2025-01-07 15:24:00,Patna,Outskirts,8.11,410.56,Medium,5.29,Bike,Ola Money,70.88,0,DRV_01830
OLA-R0037106,2025-04-20 04:44:00,Mumbai,City,3.39,49.82,Low,3.77,Sedan,Card,7.52,0,DRV_06327
OLA-R0037107,2025-01-10 05:22:00,Kochi,Outskirts,2.91,58.99,High,4.22,Bike,UPI,12.97,0,DRV_05588
OLA-R0037108,2025-01-07 16:59:00,Patna,Suburb,10.3,200.86,Medium,4.4,Auto,Ola Money,42.94,0,DRV_03191
OLA-R0037109,2025-01-07 15:36:00,Patna,Suburb,3.54,93.14,,3.04,Auto,Card,32.85,0,DRV_01412
OLA-R0037110,2025-01-13 11:03:00,Kochi,City,2.53,86.15,High,3.63,Auto,Card,14.27,1,DRV_05494
OLA-R0037111,2025-02-07 22:00:00,Chandigarh,City,7.17,171.24,Severe,4.08,Auto,Card,44.68,0,DRV_04984
OLA-R0037112,2025-05-12 10:43:00,Chennai,Metro Core,1.79,63.62,Low,4.3,Prime,Card,15.54,0,DRV_03637
OLA-R0037113,2025-01-06 23:55:00,Ahmedabad,Metro Core,15.38,746.53,Medium,4.92,Micro,Card,97.21,0,DRV_04892
OLA-R0037114,2025-03-31 04:57:00,Mumbai,City,0.76,14.19,Low,4.62,Auto,Card,3.86,0,DRV_04386
OLA-R0037115,2025-05-13 11:47:00,Chennai,Metro Core,0.02,0.35,,2.71,Bike,Cash,0.1,0,DRV_01541
OLA-R0037116,2025-04-23 19:42:00,Coimbatore,City,4.08,,High,3.95,Bike,Card,29.68,1,DRV_04404
OLA-R0037117,2025-04-08 08:33:00,Bangalore,Outskirts,13.87,273.16,High,3.97,Micro,UPI,56.07,0,DRV_04320
OLA-R0037118,2025-04-12 09:29:00,Bangalore,Metro Core,19.95,282.57,,4.54,Auto,Cash,104.19,0,DRV_01273
OLA-R0037119,2025-01-30 12:08:00,Bhopal,City,0.54,25.7,Low,4.3,Prime,Card,4.69,0,DRV_00325
OLA-R0037120,2025-02-03 00:58:00,Coimbatore,Suburb,10.38,236.81,Medium,4.28,Auto,Cash,53.54,0,DRV_04387
OLA-R0037121,2025-02-26 10:12:00,Patna,Suburb,7.03,195.4,High,5.19,Bike,Cash,31.61,0,DRV_01822
OLA-R0037122,2025-03-21 06:07:00,Kochi,Suburb,,65.12,Severe,4.4,Auto,Card,14.16,0,DRV_01604
OLA-R0037123,2025-03-05 04:42:00,Ahmedabad,City,6.83,130.48,Low,4.89,Prime,Cash,22.45,1,DRV_04558
OLA-R0037124,2025-03-12 16:03:00,Delhi,City,3.27,90.09,Low,4.87,Micro,Ola Money,27.13,0,DRV_05138
OLA-R0037125,2025-03-14 13:24:00,Bangalore,City,19.61,370.29,High,3.93,Micro,Ola Money,45.93,0,DRV_04646
OLA-R0037126,2025-01-21 13:32:00,Delhi,Outskirts,1.12,43.34,High,4.13,Sedan,Cash,7.07,0,DRV_04721
OLA-R0037127,2025-01-15 07:30:00,Chennai,Outskirts,19.23,664.08,Low,4.43,Sedan,Card,151.96,0,DRV_01347
OLA-R0037128,2025-04-30 18:06:00,Indore,Outskirts,0.89,28.73,Low,4.39,Prime,UPI,5.78,0,DRV_05363
OLA-R0037129,2025-01-21 09:46:00,Ahmedabad,Metro Core,1.14,38.69,High,3.56,Bike,Cash,6.88,0,DRV_01670
OLA-R0037130,2025-02-08 03:05:00,Patna,Outskirts,3.79,94.05,Low,4.36,Auto,Cash,23.32,1,DRV_03780
OLA-R0037131,2025-03-31 15:58:00,Patna,City,12.91,,Severe,5.12,Sedan,UPI,77.64,0,DRV_04923
OLA-R0037132,2025-02-05 08:29:00,Coimbatore,Outskirts,19.47,656.18,High,4.54,Bike,Card,75.54,0,DRV_00946
OLA-R0037133,2025-05-14 22:57:00,Kochi,Suburb,5.94,145.65,High,4.07,Mini,Ola Money,21.23,0,DRV_05127
OLA-R0037134,2025-03-24 07:12:00,Ahmedabad,Outskirts,7.44,174.53,High,3.98,Auto,Cash,40.74,0,DRV_01020
OLA-R0037135,2025-01-08 12:44:00,Patna,Suburb,4.61,157.46,High,4.88,Auto,Cash,28.63,1,DRV_05495
OLA-R0037136,2025-04-16 09:18:00,Pune,Outskirts,8.0,199.82,Medium,4.49,Auto,UPI,17.82,0,DRV_00488
OLA-R0037137,2025-04-02 22:04:00,Bangalore,Suburb,17.13,387.33,,3.72,Sedan,Card,125.11,0,DRV_00114
OLA-R0037138,2025-01-08 23:41:00,Coimbatore,City,2.98,80.95,Low,,Auto,Ola Money,13.09,0,DRV_05288
OLA-R0037139,2025-01-21 23:55:00,Jaipur,Outskirts,14.4,614.43,High,3.53,Sedan,Ola Money,75.45,0,DRV_04762
OLA-R0037140,2025-03-16 13:28:00,Indore,Suburb,1.02,32.35,Low,,Mini,Card,5.41,0,DRV_06308
OLA-R0037141,2025-04-29 00:41:00,Nagpur,Outskirts,9.72,234.73,Low,4.6,Bike,Card,48.01,0,DRV_01786
OLA-R0037142,2025-02-09 07:46:00,Nagpur,Outskirts,5.45,107.95,Severe,4.29,Auto,UPI,20.42,1,DRV_00696
OLA-R0037143,2025-02-19 03:58:00,Indore,Metro Core,12.91,391.83,High,4.87,Sedan,Card,79.44,0,DRV_01089
OLA-R0037144,2025-02-28 17:39:00,Kochi,Suburb,2.15,85.41,Low,3.47,Auto,Cash,16.4,1,DRV_02692
OLA-R0037145,2025-04-08 15:10:00,Kochi,Metro Core,0.01,0.37,Severe,4.68,Auto,Cash,0.07,0,DRV_05247
OLA-R0037146,2025-03-14 23:49:00,Pune,Suburb,7.71,141.01,Severe,3.72,Bike,Ola Money,36.13,0,DRV_04111
OLA-R0037147,2025-04-13 06:24:00,Surat,City,18.29,620.82,Severe,3.33,Bike,Ola Money,142.66,0,DRV_00176
OLA-R0037148,2025-01-23 02:15:00,Bhopal,City,25.27,966.98,Medium,4.92,Auto,Cash,182.46,1,DRV_02900
OLA-R0037149,2025-02-05 21:53:00,Hyderabad,City,6.22,164.82,Medium,3.83,Mini,Card,33.62,0,DRV_02913
OLA-R0037150,2025-01-02 15:43:00,Kochi,Suburb,3.04,90.27,Medium,4.88,Micro,UPI,8.99,0,DRV_00290
OLA-R0037151,2025-03-30 03:18:00,Patna,Suburb,1.13,39.18,Low,4.51,Auto,Cash,8.4,0,DRV_01116
OLA-R0037152,2025-05-06 12:56:00,Mumbai,Suburb,20.85,423.92,High,4.57,Prime,Cash,86.53,0,DRV_01397
OLA-R0037153,2025-03-19 15:12:00,Surat,Suburb,14.85,655.92,High,4.34,Micro,Card,126.75,1,DRV_05193
OLA-R0037154,2025-02-27 16:01:00,Pune,Outskirts,5.41,185.24,Severe,4.03,Micro,UPI,22.5,0,DRV_06115
OLA-R0037155,2025-01-18 21:28:00,Lucknow,Outskirts,3.69,107.58,Severe,4.51,Prime,Cash,18.04,0,DRV_06412
OLA-R0037156,2025-03-26 22:11:00,Mumbai,Metro Core,2.31,,Medium,3.87,Auto,Card,10.76,0,DRV_02274
OLA-R0037157,2025-01-17 18:09:00,Surat,Suburb,10.85,366.84,High,4.19,Auto,Cash,61.88,0,DRV_02530
OLA-R0037158,2025-03-07 10:37:00,Jaipur,Metro Core,11.46,249.25,Low,3.47,Micro,UPI,66.02,0,DRV_00922
OLA-R0037159,2025-03-11 20:13:00,Chandigarh,Suburb,2.57,38.49,High,4.88,Mini,Cash,7.26,0,DRV_02534
OLA-R0037160,2025-03-08 20:06:00,Jaipur,Outskirts,3.23,76.54,Low,4.53,Auto,UPI,8.85,0,DRV_00525
OLA-R0037161,2025-02-15 10:35:00,Delhi,Metro Core,20.75,428.81,Low,3.5,Prime,UPI,113.25,1,DRV_05421
OLA-R0037162,2025-03-25 15:47:00,Mumbai,Outskirts,5.37,111.53,Medium,4.97,Micro,UPI,28.2,1,DRV_01876
OLA-R0037163,2025-03-27 12:09:00,Hyderabad,Suburb,6.03,193.54,Severe,4.25,Sedan,Card,25.56,1,DRV_01176
OLA-R0037164,2025-05-15 18:11:00,Mumbai,Metro Core,8.88,304.98,Severe,4.43,Micro,Cash,60.02,0,DRV_05391
OLA-R0037165,2025-04-10 02:08:00,Surat,Metro Core,1.31,50.02,Low,4.65,Mini,Ola Money,5.34,1,DRV_04031
OLA-R0037166,2025-01-15 08:12:00,Ahmedabad,City,6.31,195.9,High,5.2,Prime,Ola Money,51.08,0,DRV_01185
OLA-R0037167,2025-01-05 04:06:00,Mumbai,City,0.04,0.99,Low,3.71,Mini,Ola Money,0.26,1,DRV_01829
OLA-R0037168,2025-04-10 20:22:00,Hyderabad,Suburb,0.69,30.78,Low,4.42,Prime,Card,5.12,0,DRV_05747
OLA-R0037169,2025-02-21 19:54:00,Bhopal,City,0.55,15.68,High,3.94,Bike,UPI,2.85,0,DRV_01301
OLA-R0037170,2025-03-20 09:24:00,Hyderabad,City,3.93,93.09,Low,3.57,Prime,Cash,19.43,0,DRV_04904
OLA-R0037171,2025-04-17 12:16:00,Ahmedabad,Suburb,60.11,1953.06,Severe,4.79,Mini,UPI,498.53,0,DRV_00049
OLA-R0037172,2025-02-02 15:44:00,Kochi,City,3.61,85.19,Severe,4.87,Micro,Card,21.01,0,DRV_04429
OLA-R0037173,2025-03-04 21:41:00,Coimbatore,Outskirts,23.32,792.76,Severe,4.3,Prime,Cash,92.4,1,DRV_04528
OLA-R0037174,2025-03-10 05:48:00,Kolkata,Outskirts,4.58,134.53,Severe,4.39,Auto,UPI,13.76,1,DRV_05697
OLA-R0037175,2025-05-16 07:29:00,Patna,Metro Core,2.71,68.11,Severe,4.08,Sedan,Card,8.64,1,DRV_05577
OLA-R0037176,2025-01-01 06:11:00,Chennai,Metro Core,6.18,169.21,Low,4.39,Mini,Card,48.63,0,DRV_04095
OLA-R0037177,2025-02-03 06:29:00,Kolkata,Suburb,10.44,337.41,Medium,,Sedan,UPI,50.95,0,DRV_03738
OLA-R0037178,2025-01-07 15:25:00,Kolkata,Suburb,5.35,269.21,Medium,4.54,Micro,UPI,40.95,0,DRV_00698
OLA-R0037179,2025-04-14 00:05:00,Surat,Suburb,9.82,221.74,Severe,3.4,Mini,UPI,65.46,1,DRV_04153
OLA-R0037180,2025-05-16 07:22:00,Bangalore,City,14.67,490.66,Medium,4.05,Mini,Card,135.38,0,DRV_01966
OLA-R0037181,2025-02-16 11:53:00,Jaipur,Suburb,2.51,90.65,High,3.44,Prime,UPI,10.91,0,DRV_04771
OLA-R0037182,2025-01-31 11:03:00,Lucknow,City,2.29,,Low,4.28,Prime,Ola Money,7.63,0,DRV_03309
OLA-R0037183,2025-02-05 20:17:00,Delhi,Suburb,1.62,42.61,Medium,3.56,Prime,Cash,8.46,1,DRV_00682
OLA-R0037184,2025-03-06 01:56:00,Bhopal,Metro Core,1.0,15.44,Low,4.17,Bike,Ola Money,3.98,1,DRV_03701
OLA-R0037185,2025-03-16 23:32:00,Chennai,Suburb,3.97,78.97,,4.28,Prime,Card,12.66,0,DRV_06137
OLA-R0037186,2025-01-15 10:29:00,Chennai,Outskirts,0.55,10.34,Low,4.09,Auto,UPI,2.16,0,DRV_01693
OLA-R0037187,2025-05-01 03:03:00,Bhopal,Metro Core,3.19,101.44,High,4.45,Micro,UPI,23.13,0,DRV_04907
OLA-R0037188,2025-05-17 01:36:00,Lucknow,City,0.65,20.98,Severe,3.78,Mini,Ola Money,2.54,0,DRV_03250
OLA-R0037189,2025-04-13 06:54:00,Patna,Metro Core,0.88,,High,4.23,Auto,Card,3.55,0,DRV_02782
OLA-R0037190,2025-02-06 11:10:00,Bhopal,Suburb,5.41,191.86,Severe,4.65,Mini,UPI,18.9,1,DRV_01726
OLA-R0037191,2025-02-21 08:16:00,Nagpur,Outskirts,3.5,99.41,Medium,3.67,Bike,Card,21.02,0,DRV_02606
OLA-R0037192,2025-04-08 14:43:00,Kolkata,Suburb,4.47,104.19,Low,3.7,Mini,Ola Money,27.62,0,DRV_04379
OLA-R0037193,2025-01-22 14:00:00,Indore,City,5.77,102.11,Medium,4.35,Prime,Card,17.46,0,DRV_02111
OLA-R0037194,2025-03-13 12:04:00,Bhopal,Suburb,0.89,44.56,Low,5.01,Sedan,Ola Money,9.19,0,DRV_00430
OLA-R0037195,2025-04-23 12:53:00,Nagpur,Suburb,,109.91,Low,4.37,Bike,Ola Money,30.09,0,DRV_03690
OLA-R0037196,2025-01-01 21:27:00,Patna,City,27.93,562.4,Low,4.73,Micro,Cash,74.47,0,DRV_03854
OLA-R0037197,2025-01-03 22:09:00,Nagpur,Outskirts,3.7,71.33,Medium,4.49,Auto,UPI,19.14,0,DRV_00708
OLA-R0037198,2025-02-15 21:27:00,Kochi,City,1.36,53.74,Medium,4.28,Bike,Cash,8.69,0,DRV_05902
OLA-R0037199,2025-04-05 16:04:00,Jaipur,Suburb,0.09,2.26,Severe,3.79,Bike,UPI,0.54,0,DRV_06075
OLA-R0037200,2025-02-05 22:02:00,Mumbai,Outskirts,0.68,21.61,Medium,4.4,Bike,Cash,3.38,1,DRV_01087
OLA-R0037201,2025-03-24 23:27:00,Indore,Outskirts,7.91,312.02,High,3.79,Mini,UPI,37.33,0,DRV_00564
OLA-R0037202,2025-01-22 07:26:00,Jaipur,Outskirts,0.56,16.66,Medium,3.71,Bike,Cash,2.03,1,DRV_05011
OLA-R0037203,2025-04-03 19:31:00,Jaipur,Outskirts,2.32,36.28,Low,4.56,Mini,Card,8.93,0,DRV_06378
OLA-R0037204,2025-05-16 09:38:00,Chennai,Metro Core,16.29,338.96,High,4.05,Prime,UPI,34.35,1,DRV_01191
OLA-R0037205,2025-02-01 10:41:00,Surat,Outskirts,3.5,81.09,Low,4.08,Bike,Card,20.89,1,DRV_02216
OLA-R0037206,2025-03-13 05:11:00,Kochi,Outskirts,5.0,153.53,Medium,3.61,Prime,UPI,33.11,0,DRV_00082
OLA-R0037207,2025-01-22 14:08:00,Bangalore,Metro Core,5.86,171.7,Severe,4.26,Bike,Card,42.15,1,DRV_02165
OLA-R0037208,2025-04-12 18:56:00,Hyderabad,Metro Core,6.71,135.89,Low,4.77,Bike,Card,26.99,0,DRV_01035
OLA-R0037209,2025-04-05 06:12:00,Lucknow,Suburb,20.28,431.18,Low,4.62,Bike,UPI,128.6,0,DRV_01091
OLA-R0037210,2025-04-26 22:15:00,Mumbai,Outskirts,8.24,346.53,High,5.37,Bike,Ola Money,71.8,1,DRV_05105
OLA-R0037211,2025-04-05 13:53:00,Mumbai,Suburb,,578.16,,3.54,Prime,UPI,48.66,1,DRV_02072
OLA-R0037212,2025-02-11 23:49:00,Kolkata,City,0.53,,Severe,4.0,Micro,Cash,4.36,0,DRV_03829
OLA-R0037213,2025-04-07 20:14:00,Bangalore,Outskirts,5.31,135.14,Low,3.71,Bike,Card,16.91,1,DRV_06494
OLA-R0037214,2025-01-20 15:05:00,Kolkata,Metro Core,7.01,243.18,High,4.32,Prime,Card,46.19,0,DRV_03380
OLA-R0037215,2025-05-09 17:53:00,Patna,City,21.82,781.04,Low,4.37,Mini,Ola Money,171.39,0,DRV_00081
OLA-R0037216,2025-03-15 03:15:00,Kochi,Metro Core,4.52,156.77,Low,4.23,Mini,Ola Money,45.02,0,DRV_04015
OLA-R0037217,2025-02-15 14:24:00,Delhi,Suburb,11.03,297.32,High,4.04,Sedan,UPI,59.62,0,DRV_06478
OLA-R0037218,2025-01-04 13:30:00,Bhopal,Suburb,23.05,673.97,Low,4.13,Prime,Card,84.39,0,DRV_05891
OLA-R0037219,2025-01-06 08:49:00,Lucknow,City,0.56,10.21,Severe,4.92,Sedan,Card,2.0,0,DRV_05209
OLA-R0037220,2025-01-21 20:15:00,Kolkata,Suburb,8.76,226.75,Low,4.33,Sedan,UPI,47.58,0,DRV_00246
OLA-R0037221,2025-02-16 16:49:00,Indore,Suburb,2.13,66.6,Severe,3.63,Auto,Ola Money,10.23,1,DRV_03374
OLA-R0037222,2025-03-24 00:07:00,Bhopal,City,3.26,136.89,Medium,4.12,Sedan,UPI,32.87,0,DRV_01751
OLA-R0037223,2025-01-20 09:55:00,Hyderabad,Suburb,3.09,87.45,High,4.67,Micro,Cash,14.22,0,DRV_06165
OLA-R0037224,2025-05-09 05:02:00,Pune,Outskirts,11.25,436.39,Medium,4.48,Auto,Ola Money,87.94,0,DRV_02490
OLA-R0037225,2025-04-11 11:12:00,Bangalore,Suburb,3.28,92.78,High,4.29,Mini,UPI,9.92,1,DRV_04423
OLA-R0037226,2025-03-20 16:51:00,Pune,Metro Core,3.83,94.0,Medium,4.75,Bike,UPI,10.58,0,DRV_02786
OLA-R0037227,2025-01-22 02:37:00,Kolkata,Metro Core,1.09,33.89,Severe,4.62,Auto,Ola Money,5.7,1,DRV_01688
OLA-R0037228,2025-03-29 20:26:00,Chennai,Outskirts,0.92,27.58,Medium,3.94,Micro,UPI,5.39,0,DRV_03751
OLA-R0037229,2025-02-18 20:32:00,Patna,Outskirts,12.47,,Medium,4.32,Auto,Ola Money,49.79,0,DRV_01036
OLA-R0037230,2025-02-17 12:52:00,Indore,Metro Core,0.82,11.98,Low,,Bike,UPI,4.11,0,DRV_01571
OLA-R0037231,2025-02-23 21:43:00,Hyderabad,City,3.07,109.43,High,,Sedan,Card,18.57,1,DRV_01050
OLA-R0037232,2025-04-17 03:10:00,Bhopal,Outskirts,8.86,168.07,Severe,4.2,Auto,Ola Money,49.22,1,DRV_04918
OLA-R0037233,2025-02-21 10:05:00,Delhi,Suburb,22.46,736.7,Medium,3.49,Micro,Ola Money,123.6,0,DRV_01843
OLA-R0037234,2025-05-12 06:06:00,Pune,Metro Core,3.65,105.36,Medium,5.31,Prime,Cash,13.34,0,DRV_05694
OLA-R0037235,2025-05-01 16:38:00,Patna,Outskirts,10.8,342.94,Medium,4.01,Auto,Card,75.99,0,DRV_03305
OLA-R0037236,2025-03-20 03:09:00,Mumbai,Suburb,3.35,47.91,Low,4.13,Bike,UPI,15.02,0,DRV_00625
OLA-R0037237,2025-01-04 14:35:00,Bhopal,Outskirts,1.02,48.36,Medium,4.39,Micro,UPI,4.44,0,DRV_04987
OLA-R0037238,2025-04-04 00:50:00,Indore,Suburb,10.72,288.28,Low,4.7,Auto,UPI,36.88,0,DRV_02851
OLA-R0037239,2025-01-30 13:59:00,Chennai,City,11.26,368.01,High,4.47,Sedan,UPI,69.32,1,DRV_00374
OLA-R0037240,2025-05-14 19:15:00,Kochi,Suburb,4.07,123.4,Low,4.56,Bike,Card,26.13,0,DRV_02861
OLA-R0037241,2025-03-09 12:21:00,Delhi,Outskirts,4.55,162.82,Severe,4.23,Micro,UPI,22.39,0,DRV_03686
OLA-R0037242,2025-05-06 23:28:00,Chennai,Suburb,1.67,29.21,Severe,4.28,Sedan,Cash,7.13,0,DRV_05557
OLA-R0037243,2025-04-07 02:04:00,Chennai,Suburb,11.9,303.29,Medium,3.87,Bike,Cash,70.91,0,DRV_03960
OLA-R0037244,2025-03-25 23:32:00,Surat,Metro Core,9.95,457.27,High,4.16,Bike,Card,47.54,0,DRV_01525
OLA-R0037245,2025-01-02 14:34:00,Coimbatore,Suburb,5.65,,Medium,,Micro,Cash,44.62,0,DRV_00476
OLA-R0037246,2025-03-05 03:00:00,Chandigarh,Suburb,11.45,200.79,Severe,4.99,Sedan,UPI,68.99,0,DRV_05140
OLA-R0037247,2025-01-04 04:04:00,Chandigarh,Outskirts,6.72,104.07,Severe,3.33,Auto,Cash,34.73,1,DRV_03615
OLA-R0037248,2025-01-29 11:04:00,Mumbai,City,,300.45,Low,4.32,Mini,UPI,48.78,0,DRV_01337
OLA-R0037249,2025-04-04 04:17:00,Chennai,Metro Core,4.93,145.14,Severe,4.25,Prime,Cash,46.65,0,DRV_02127
OLA-R0037250,2025-02-08 07:16:00,Lucknow,Metro Core,18.42,948.21,High,4.39,Bike,Card,106.49,0,DRV_04857
OLA-R0037251,2025-02-19 12:48:00,Mumbai,Suburb,10.78,354.45,High,3.75,Sedan,UPI,65.81,0,DRV_02182
OLA-R0037252,2025-03-26 20:57:00,Hyderabad,City,1.25,30.7,Low,3.5,Micro,UPI,6.3,0,DRV_01736
OLA-R0037253,2025-04-20 13:25:00,Indore,Metro Core,6.77,250.59,High,3.83,Sedan,UPI,58.86,1,DRV_01282
OLA-R0037254,2025-03-12 19:00:00,Coimbatore,Outskirts,19.35,400.81,High,3.54,Bike,UPI,57.41,0,DRV_05309
OLA-R0037255,2025-02-13 22:29:00,Bhopal,Suburb,5.12,,Severe,3.78,Micro,Ola Money,23.65,0,DRV_04626
OLA-R0037256,2025-02-06 03:07:00,Ahmedabad,City,14.46,468.08,Low,4.4,Bike,UPI,91.39,0,DRV_02518
OLA-R0037257,2025-04-18 02:43:00,Lucknow,Metro Core,41.03,1053.13,Low,3.55,Bike,UPI,234.56,0,DRV_04858
OLA-R0037258,2025-02-20 19:04:00,Chandigarh,Metro Core,34.2,998.07,Low,3.78,Bike,Card,182.22,1,DRV_04099
OLA-R0037259,2025-04-10 12:23:00,Nagpur,Suburb,15.56,565.31,Severe,3.74,Mini,Card,60.55,0,DRV_01534
OLA-R0037260,2025-05-10 02:54:00,Hyderabad,City,2.15,65.9,Low,5.16,Sedan,Ola Money,12.26,1,DRV_03699
OLA-R0037261,2025-03-13 16:40:00,Chennai,Outskirts,7.48,122.0,Medium,4.01,Prime,UPI,31.69,0,DRV_02194
OLA-R0037262,2025-01-29 07:48:00,Bhopal,Metro Core,10.21,298.79,Low,4.55,Mini,Ola Money,48.26,1,DRV_00322
OLA-R0037263,2025-02-11 01:39:00,Surat,Suburb,11.84,337.58,Low,3.83,Bike,Cash,70.54,1,DRV_01618
OLA-R0037264,2025-04-18 20:16:00,Kochi,Suburb,17.37,306.73,Low,4.12,Auto,Cash,39.64,0,DRV_03141
OLA-R0037265,2025-04-21 10:21:00,Bhopal,City,12.79,298.7,Medium,4.67,Micro,Ola Money,59.11,0,DRV_06497
OLA-R0037266,2025-02-25 01:23:00,Chandigarh,City,9.79,228.21,Severe,4.17,Mini,Card,47.32,1,DRV_05018
OLA-R0037267,2025-01-10 00:58:00,Chennai,Suburb,1.05,34.52,Medium,4.38,Bike,Ola Money,9.74,1,DRV_04319
OLA-R0037268,2025-03-11 03:57:00,Jaipur,Outskirts,13.95,376.56,High,5.57,Micro,Ola Money,109.55,0,DRV_05941
OLA-R0037269,2025-04-06 16:36:00,Nagpur,City,14.38,669.19,Medium,4.39,Sedan,Cash,86.77,0,DRV_01401
OLA-R0037270,2025-01-14 09:54:00,Lucknow,Outskirts,14.5,228.78,High,4.6,Prime,UPI,72.29,0,DRV_03494
OLA-R0037271,2025-04-03 15:46:00,Chennai,Metro Core,,315.82,Severe,4.4,Micro,UPI,122.14,0,DRV_01299
OLA-R0037272,2025-04-13 20:57:00,Indore,Metro Core,3.07,72.24,Low,4.19,Mini,Card,19.48,1,DRV_05880
OLA-R0037273,2025-02-20 15:54:00,Bangalore,Metro Core,6.65,196.14,Severe,3.71,Auto,UPI,35.01,0,DRV_00131
OLA-R0037274,2025-01-11 19:35:00,Lucknow,Metro Core,2.05,49.43,Low,2.98,Auto,Cash,8.15,0,DRV_01211
OLA-R0037275,2025-03-17 12:46:00,Chandigarh,City,3.79,104.24,Severe,4.28,Mini,Cash,27.36,0,DRV_04965
OLA-R0037276,2025-02-22 01:43:00,Patna,Metro Core,12.65,340.43,,4.3,Sedan,Card,84.45,0,DRV_00247
OLA-R0037277,2025-01-14 13:20:00,Indore,Suburb,2.28,65.58,Low,4.19,Prime,Ola Money,13.32,0,DRV_06144
OLA-R0037278,2025-03-05 15:33:00,Mumbai,Outskirts,,33.4,Low,3.35,Mini,Cash,3.88,1,DRV_00286
OLA-R0037279,2025-03-24 17:40:00,Bangalore,Metro Core,0.35,11.86,High,,Prime,Card,3.27,0,DRV_05106
OLA-R0037280,2025-05-15 19:03:00,Coimbatore,Metro Core,17.48,373.94,Medium,4.58,Auto,Ola Money,49.26,0,DRV_04438
OLA-R0037281,2025-02-28 19:28:00,Surat,Suburb,5.08,146.02,Severe,3.83,Mini,Card,19.8,0,DRV_01977
OLA-R0037282,2025-02-12 01:23:00,Lucknow,Outskirts,1.45,66.62,,5.02,Auto,Cash,12.88,0,DRV_01109
OLA-R0037283,2025-03-12 02:11:00,Lucknow,City,2.07,42.13,High,4.38,Bike,Ola Money,9.2,0,DRV_05718
