order_id,order_datetime,delivery_city,delivery_zone,distance_km,agent_rating,weather_condition,traffic_index,vehicle_type,package_weight_kg,delivery_time_min,is_delayed,agent_id
AMZ-20250514-39905,2025-05-14 11:30:00,Surat,D,7.25,4.61,Storm,,Van,11.71,86.84,0,AGENT_04394
AMZ-20250516-39906,2025-05-16 01:49:00,Lucknow,B,6.95,4.43,Storm,7.37,Van,3.54,20.09,1,AGENT_00214
AMZ-20250317-39907,2025-03-17 23:57:00,Chennai,C,3.0,3.99,,9.23,Cycle,0.96,43.58,0,AGENT_04886
AMZ-20250314-39908,2025-03-14 12:09:00,Indore,B,8.83,3.74,Rain,2.25,Van,2.6,79.66,1,AGENT_00261
AMZ-20250106-39909,2025-01-06 12:19:00,Chandigarh,B,22.27,4.28,Rain,2.65,Scooter,0.17,28.54,0,AGENT_01381
AMZ-20250322-39910,2025-03-22 03:38:00,Delhi,C,10.66,3.87,Fog,2.69,Bike,5.7,81.88,1,AGENT_05935
AMZ-20250215-39911,2025-02-15 11:51:00,Indore,C,1.13,3.81,Fog,1.67,Scooter,2.87,25.11,0,AGENT_02468
AMZ-20250321-39912,2025-03-21 22:36:00,Surat,A,,3.46,Storm,6.21,Van,1.06,39.82,0,AGENT_05973
AMZ-20250311-39913,2025-03-11 05:24:00,Surat,C,25.0,2.86,Rain,9.63,Cycle,4.05,51.39,1,AGENT_03846
AMZ-20250311-39914,2025-03-11 08:37:00,Kolkata,B,7.04,4.36,Storm,3.98,Cycle,3.62,22.25,0,AGENT_02654
AMZ-20250430-39915,2025-04-30 20:40:00,Jaipur,D,2.36,3.75,Clear,3.01,Scooter,0.19,12.13,1,AGENT_05227
AMZ-20250218-39916,2025-02-18 01:40:00,Chennai,A,2.94,4.44,Storm,4.13,Cycle,4.03,18.98,1,AGENT_01497
AMZ-20250113-39917,2025-01-13 09:18:00,Bhopal,A,2.93,5.03,Cloudy,3.82,Scooter,6.47,38.49,1,AGENT_04536
AMZ-20250422-39918,2025-04-22 10:10:00,Bangalore,A,6.64,4.12,Storm,1.04,Bike,1.47,46.22,0,AGENT_02845
AMZ-20250418-39919,2025-04-18 15:04:00,Pune,A,4.83,4.67,Rain,1.19,Cycle,1.93,37.62,0,AGENT_02061
AMZ-20250106-39920,2025-01-06 01:07:00,Lucknow,D,4.14,5.19,Rain,,Bike,10.23,36.86,1,AGENT_05756
AMZ-20250408-39921,2025-04-08 07:19:00,Lucknow,D,4.76,3.71,Fog,3.39,Bike,2.21,97.36,1,AGENT_03112
AMZ-20250203-39922,2025-02-03 23:15:00,Mumbai,C,10.04,4.4,Fog,6.68,Van,1.19,90.71,1,AGENT_02827
AMZ-20250105-39923,2025-01-05 14:33:00,Delhi,D,22.59,3.69,Rain,7.65,Scooter,0.35,145.48,0,AGENT_03239
AMZ-20250215-39924,2025-02-15 10:28:00,Hyderabad,C,11.27,4.61,Fog,3.87,Van,0.68,13.99,1,AGENT_04957
AMZ-20250412-39925,2025-04-12 04:48:00,Nagpur,B,5.52,4.2,Rain,5.07,Scooter,2.14,63.97,1,AGENT_05058
AMZ-20250403-39926,2025-04-03 01:39:00,Nagpur,D,9.21,4.32,Storm,4.02,Cycle,1.28,14.76,0,AGENT_04316
AMZ-20250307-39927,2025-03-07 05:30:00,Mumbai,D,0.3,4.16,Fog,6.87,Cycle,5.71,12.83,1,AGENT_04741
AMZ-20250517-39928,2025-05-17 12:16:00,Chennai,B,0.15,3.89,Storm,9.69,Scooter,0.57,23.5,0,AGENT_00926
AMZ-20250224-39929,2025-02-24 18:34:00,Surat,D,2.11,3.29,Rain,8.0,Van,6.53,104.67,1,AGENT_00298
AMZ-20250117-39930,2025-01-17 21:37:00,Nagpur,A,5.3,3.44,Rain,7.54,Van,1.74,31.3,1,AGENT_02310
AMZ-20250315-39931,2025-03-15 23:01:00,Pune,C,26.78,3.45,Clear,2.37,Scooter,0.61,28.39,0,AGENT_00317
AMZ-20250215-39932,2025-02-15 21:55:00,Bangalore,A,11.05,3.45,Cloudy,5.17,Cycle,3.48,86.11,0,AGENT_00193
AMZ-20250202-39933,2025-02-02 03:57:00,Surat,A,34.1,3.98,Clear,3.12,Scooter,3.04,104.46,0,AGENT_01584
AMZ-20250303-39934,2025-03-03 07:33:00,Ahmedabad,A,4.64,4.36,Cloudy,3.57,Cycle,0.88,34.35,0,AGENT_05445
AMZ-20250130-39935,2025-01-30 22:50:00,Chandigarh,A,6.02,3.54,Cloudy,,Bike,0.14,40.38,1,AGENT_00146
AMZ-20250509-39936,2025-05-09 23:50:00,Chennai,A,7.47,3.82,Clear,4.54,Van,0.69,24.0,1,AGENT_00818
AMZ-20250218-39937,2025-02-18 06:56:00,Nagpur,B,1.55,4.24,Cloudy,2.44,Bike,5.51,34.12,1,AGENT_04553
AMZ-20250508-39938,2025-05-08 04:24:00,Lucknow,D,23.17,5.44,Clear,3.07,Van,9.21,18.66,0,AGENT_00457
AMZ-20250125-39939,2025-01-25 15:36:00,Delhi,A,,4.51,Storm,,Bike,6.18,24.77,1,AGENT_05894
AMZ-20250219-39940,2025-02-19 04:00:00,Ahmedabad,A,11.65,4.47,Rain,4.79,Van,0.18,65.07,1,AGENT_02429
AMZ-20250503-39941,2025-05-03 02:00:00,Chennai,C,14.18,3.9,Cloudy,4.26,Bike,0.2,63.98,0,AGENT_03361
AMZ-20250515-39942,2025-05-15 01:39:00,Nagpur,A,3.35,4.18,Cloudy,8.92,Scooter,0.01,97.9,1,AGENT_03659
AMZ-20250311-39943,2025-03-11 22:33:00,Bhopal,D,2.18,3.85,Clear,2.8,Bike,0.77,52.68,1,AGENT_02480
AMZ-20250126-39944,2025-01-26 11:11:00,Bangalore,D,3.19,4.66,Rain,,Van,5.56,10.21,0,AGENT_00923
AMZ-20250301-39945,2025-03-01 14:37:00,Mumbai,A,4.95,3.75,Rain,4.6,Bike,1.25,29.51,1,AGENT_02868
AMZ-20250106-39946,2025-01-06 20:30:00,Nagpur,D,21.87,3.47,Clear,5.68,Bike,4.23,49.12,0,AGENT_01903
AMZ-20250108-39947,2025-01-08 14:15:00,Hyderabad,B,14.68,3.97,,8.13,Scooter,6.89,11.06,1,AGENT_02788
AMZ-20250424-39948,2025-04-24 05:16:00,Patna,C,16.35,4.17,Storm,9.7,Bike,11.89,10.49,1,AGENT_03710
AMZ-20250414-39949,2025-04-14 16:31:00,Bangalore,B,4.63,4.85,Clear,8.53,Bike,2.79,63.21,0,AGENT_04753
AMZ-20250404-39950,2025-04-04 09:37:00,Lucknow,A,12.6,3.97,Fog,4.36,Scooter,5.05,15.63,1,AGENT_04617
AMZ-20250215-39951,2025-02-15 07:17:00,Chandigarh,C,1.72,3.94,Rain,0.62,Van,1.97,13.95,0,AGENT_05090
AMZ-20250119-39952,2025-01-19 13:25:00,Lucknow,B,7.33,3.99,Cloudy,1.47,Van,2.47,67.01,0,AGENT_01898
AMZ-20250305-39953,2025-03-05 14:23:00,Chennai,C,8.56,4.43,Fog,3.6,Van,6.26,62.58,0,AGENT_03518
AMZ-20250126-39954,2025-01-26 16:09:00,Patna,B,7.98,3.6,Fog,9.62,Bike,1.81,149.83,1,AGENT_01218
AMZ-20250405-39955,2025-04-05 06:12:00,Pune,C,4.69,4.02,Fog,,Cycle,1.64,16.12,0,AGENT_04232
AMZ-20250108-39956,2025-01-08 23:05:00,Mumbai,C,8.86,4.37,Storm,8.76,Bike,2.06,58.08,1,AGENT_03036
AMZ-20250310-39957,2025-03-10 05:36:00,Surat,C,32.94,4.59,Cloudy,3.55,Bike,3.93,17.38,1,AGENT_01328
AMZ-20250204-39958,2025-02-04 18:18:00,Delhi,D,2.25,3.98,Storm,4.08,Bike,6.27,83.44,0,AGENT_04444
AMZ-20250325-39959,2025-03-25 04:55:00,Chennai,B,4.36,4.43,Cloudy,8.58,Bike,1.6,31.75,1,AGENT_02606
AMZ-20250226-39960,2025-02-26 15:13:00,Bangalore,B,6.51,4.29,Clear,9.08,Scooter,2.4,63.5,1,AGENT_04210
AMZ-20250131-39961,2025-01-31 10:25:00,Chennai,B,3.32,4.05,Cloudy,1.53,Scooter,3.59,42.58,0,AGENT_02172
AMZ-20250124-39962,2025-01-24 19:51:00,Delhi,A,1.4,3.65,Rain,1.27,Scooter,8.45,24.1,0,AGENT_02434
AMZ-20250306-39963,2025-03-06 21:55:00,Nagpur,B,17.0,3.43,Clear,2.88,Van,2.15,39.31,1,AGENT_04413
AMZ-20250314-39964,2025-03-14 14:10:00,Indore,B,1.65,2.96,Cloudy,3.05,Scooter,0.68,16.67,1,AGENT_05688
AMZ-20250413-39965,2025-04-13 05:03:00,Patna,C,12.1,4.18,Clear,0.92,Scooter,6.6,32.59,0,AGENT_00615
AMZ-20250306-39966,2025-03-06 22:49:00,Patna,C,20.89,5.04,Storm,7.98,Van,9.84,73.29,1,AGENT_01403
AMZ-20250226-39967,2025-02-26 10:24:00,Chennai,A,5.54,3.92,Cloudy,9.77,Scooter,0.02,17.25,1,AGENT_05894
AMZ-20250331-39968,2025-03-31 06:31:00,Bangalore,B,7.62,5.4,Fog,0.51,Scooter,1.46,28.34,0,AGENT_02082
AMZ-20250509-39969,2025-05-09 14:09:00,Ahmedabad,C,0.15,3.39,Clear,8.65,Scooter,1.17,73.57,1,AGENT_03561
AMZ-20250406-39970,2025-04-06 22:12:00,Bhopal,B,0.39,4.67,Fog,2.23,Cycle,2.29,32.86,1,AGENT_02775
AMZ-20250423-39971,2025-04-23 15:33:00,Hyderabad,A,19.54,3.63,Rain,9.24,Van,0.83,83.24,1,AGENT_04530
AMZ-20250326-39972,2025-03-26 15:45:00,Jaipur,A,4.77,3.76,Cloudy,1.58,Van,0.24,80.63,0,AGENT_02513
AMZ-20250101-39973,2025-01-01 03:36:00,Lucknow,D,22.95,3.56,Rain,7.78,Bike,1.3,62.68,0,AGENT_02229
AMZ-20250129-39974,2025-01-29 18:59:00,Chandigarh,A,8.18,4.33,Fog,8.0,Cycle,5.46,59.31,1,AGENT_04680
AMZ-20250124-39975,2025-01-24 12:24:00,Bangalore,D,9.31,3.53,,4.28,Scooter,1.98,10.31,0,AGENT_04662
AMZ-20250324-39976,2025-03-24 03:56:00,Jaipur,D,16.66,4.03,Rain,9.6,Bike,3.52,31.23,1,AGENT_05193
AMZ-20250302-39977,2025-03-02 02:04:00,Pune,D,2.25,3.24,Storm,5.16,Scooter,5.01,70.93,1,AGENT_02575
AMZ-20250401-39978,2025-04-01 23:56:00,Nagpur,A,,4.31,Clear,,Van,7.08,79.78,0,AGENT_05842
AMZ-20250409-39979,2025-04-09 18:32:00,Indore,C,7.51,5.29,Fog,6.65,Cycle,3.36,25.92,1,AGENT_03048
AMZ-20250416-39980,2025-04-16 18:12:00,Lucknow,B,2.41,3.71,Rain,4.32,Bike,7.95,95.59,0,AGENT_01508
AMZ-20250505-39981,2025-05-05 07:32:00,Jaipur,C,28.18,4.06,Storm,0.94,Scooter,7.35,19.79,0,AGENT_00863
AMZ-20250513-39982,2025-05-13 23:38:00,Kolkata,B,1.56,3.88,Storm,4.8,Bike,0.44,80.43,0,AGENT_02909
AMZ-20250309-39983,2025-03-09 20:46:00,Bangalore,A,5.22,4.15,Rain,3.7,Scooter,6.03,77.81,0,AGENT_00621
AMZ-20250222-39984,2025-02-22 10:23:00,Chandigarh,B,5.76,4.3,Fog,1.38,Van,1.08,40.07,0,AGENT_05970
AMZ-20250227-39985,2025-02-27 04:12:00,Delhi,B,3.46,3.64,Storm,2.2,Scooter,1.13,14.49,0,AGENT_01382
AMZ-20250131-39986,2025-01-31 01:17:00,Indore,B,28.36,4.31,Cloudy,1.1,Cycle,8.57,64.68,1,AGENT_03136
AMZ-20250303-39987,2025-03-03 20:06:00,Nagpur,B,1.58,3.38,Clear,4.22,Cycle,3.58,36.88,1,AGENT_01208
AMZ-20250123-39988,2025-01-23 11:28:00,Chandigarh,D,0.96,3.45,Clear,9.17,Scooter,4.76,84.49,1,AGENT_03153
AMZ-20250110-39989,2025-01-10 11:41:00,Chandigarh,B,16.97,4.51,Clear,7.92,Bike,6.86,76.64,0,AGENT_00919
AMZ-20250424-39990,2025-04-24 10:54:00,Patna,C,7.91,4.22,Cloudy,6.67,Scooter,2.14,30.29,1,AGENT_05350
AMZ-20250228-39991,2025-02-28 22:13:00,Kolkata,B,0.8,3.8,Storm,1.19,Van,17.25,15.13,1,AGENT_03568
AMZ-20250427-39992,2025-04-27 14:01:00,Ahmedabad,A,1.62,3.61,Cloudy,4.63,Cycle,1.76,54.33,0,AGENT_04337
AMZ-20250124-39993,2025-01-24 08:42:00,Indore,C,4.33,3.15,Storm,1.87,Scooter,0.16,10.15,1,AGENT_05234
AMZ-20250121-39994,2025-01-21 16:20:00,Indore,A,3.2,4.48,Clear,1.12,Scooter,4.34,13.54,0,AGENT_03690
AMZ-20250317-39995,2025-03-17 01:16:00,Chennai,A,5.49,4.28,Rain,2.6,Scooter,6.31,88.01,0,AGENT_00510
AMZ-20250314-39996,2025-03-14 08:29:00,Delhi,A,0.38,4.03,Cloudy,2.4,Cycle,0.68,13.43,0,AGENT_01377
AMZ-20250216-39997,2025-02-16 21:20:00,Jaipur,C,3.43,4.36,Storm,7.3,Cycle,0.13,45.73,1,AGENT_00130
AMZ-20250128-39998,2025-01-28 18:16:00,Chandigarh,C,6.86,4.23,Cloudy,6.15,Cycle,13.23,18.57,1,AGENT_01417
AMZ-20250414-39999,2025-04-14 05:51:00,Kolkata,B,4.97,4.44,Rain,7.55,Van,0.13,115.12,1,AGENT_04058
AMZ-20250311-40000,2025-03-11 16:02:00,Nagpur,C,18.02,4.52,Cloudy,4.05,Van,3.39,78.72,1,AGENT_00811
AMZ-20250121-40001,2025-01-21 15:24:00,Lucknow,B,0.68,3.34,Cloudy,8.71,Van,4.63,40.84,0,AGENT_05232
AMZ-20250221-40002,2025-02-21 19:14:00,Patna,A,2.88,4.2,Clear,0.93,Scooter,1.73,103.57,1,AGENT_02017
AMZ-20250512-40003,2025-05-12 00:53:00,Chennai,A,8.43,4.82,Cloudy,,Van,3.9,27.83,1,AGENT_00043
AMZ-20250317-40004,2025-03-17 17:34:00,Pune,C,33.82,4.56,Rain,4.93,Van,5.99,15.63,1,AGENT_00256
AMZ-20250508-40005,2025-05-08 10:23:00,Kolkata,B,17.86,3.72,Cloudy,8.23,Cycle,10.42,33.34,0,AGENT_03042
AMZ-20250120-40006,2025-01-20 22:54:00,Chennai,D,1.37,3.73,Rain,8.47,Van,1.05,14.68,0,AGENT_03835
AMZ-20250322-40007,2025-03-22 00:42:00,Chandigarh,D,11.72,4.42,Rain,9.9,Van,0.08,134.3,0,AGENT_01282
AMZ-20250306-40008,2025-03-06 22:53:00,Lucknow,B,4.44,3.59,Rain,4.33,Cycle,0.13,13.66,1,AGENT_04402
AMZ-20250117-40009,2025-01-17 03:16:00,Nagpur,A,3.36,4.61,Fog,7.79,Cycle,3.15,209.74,1,AGENT_01356
AMZ-20250321-40010,2025-03-21 08:09:00,Chandigarh,A,4.82,4.17,Clear,0.15,Cycle,2.8,87.03,1,AGENT_03216
AMZ-20250402-40011,2025-04-02 12:06:00,Surat,B,21.05,,Storm,8.82,Van,3.29,17.66,1,AGENT_04004
AMZ-20250115-40012,2025-01-15 19:45:00,Mumbai,B,1.57,4.47,Fog,8.16,Cycle,0.94,32.8,1,AGENT_04905
AMZ-20250423-40013,2025-04-23 12:13:00,Jaipur,C,15.2,4.46,Fog,9.07,Bike,3.82,52.28,0,AGENT_00748
AMZ-20250323-40014,2025-03-23 01:45:00,Mumbai,A,5.33,3.07,Cloudy,8.06,Scooter,10.05,93.49,1,AGENT_01398
AMZ-20250313-40015,2025-03-13 09:50:00,Chandigarh,B,0.04,3.72,Cloudy,,Scooter,1.99,151.27,1,AGENT_02177
AMZ-20250329-40016,2025-03-29 22:51:00,Surat,C,3.05,4.38,Fog,9.61,Scooter,2.53,33.94,0,AGENT_01262
AMZ-20250327-40017,2025-03-27 08:06:00,Indore,B,0.21,3.99,Fog,2.12,Cycle,0.85,68.42,0,AGENT_00595
AMZ-20250309-40018,2025-03-09 23:18:00,Patna,D,2.69,3.6,Rain,7.97,Scooter,6.62,115.94,1,AGENT_02762
AMZ-20250430-40019,2025-04-30 15:19:00,Mumbai,A,38.06,3.82,Rain,3.83,Van,0.69,47.09,1,AGENT_03884
AMZ-20250210-40020,2025-02-10 16:59:00,Nagpur,D,7.93,2.5,Fog,3.2,Van,6.5,76.77,1,AGENT_03794
AMZ-20250418-40021,2025-04-18 08:29:00,Pune,A,12.54,4.14,Rain,4.02,Scooter,2.27,39.7,1,AGENT_05624
AMZ-20250112-40022,2025-01-12 14:21:00,Kolkata,C,7.13,4.83,Rain,3.02,Van,0.63,39.71,1,AGENT_05699
AMZ-20250201-40023,2025-02-01 08:39:00,Patna,A,7.83,4.28,Cloudy,1.03,Cycle,3.4,36.04,1,AGENT_03707
AMZ-20250214-40024,2025-02-14 07:51:00,Hyderabad,B,2.31,3.87,Clear,4.94,Cycle,0.1,72.45,0,AGENT_02592
AMZ-20250405-40025,2025-04-05 22:13:00,Surat,C,4.68,3.99,Cloudy,2.72,Scooter,0.41,52.51,1,AGENT_03173
AMZ-20250119-40026,2025-01-19 14:26:00,Ahmedabad,D,0.62,4.51,Storm,0.49,Cycle,2.85,47.87,1,AGENT_00988
AMZ-20250510-40027,2025-05-10 08:57:00,Hyderabad,C,1.23,3.39,Fog,0.85,Scooter,6.77,46.16,0,AGENT_02263
AMZ-20250205-40028,2025-02-05 12:23:00,Nagpur,A,4.98,5.08,Storm,6.59,Bike,0.11,21.53,0,AGENT_02986
AMZ-20250302-40029,2025-03-02 20:03:00,Indore,C,1.06,4.06,Cloudy,4.86,Scooter,8.31,122.62,0,AGENT_02878
AMZ-20250101-40030,2025-01-01 19:58:00,Nagpur,B,20.75,3.9,Cloudy,2.19,Scooter,1.21,153.72,1,AGENT_01215
AMZ-20250310-40031,2025-03-10 19:30:00,Surat,B,6.13,3.55,Clear,3.14,Bike,0.67,154.45,0,AGENT_03254
AMZ-20250219-40032,2025-02-19 21:43:00,Kolkata,D,11.78,3.26,Clear,8.66,Bike,1.1,11.64,0,AGENT_05015
AMZ-20250212-40033,2025-02-12 10:11:00,Hyderabad,B,2.31,3.61,Clear,9.05,Scooter,2.5,12.38,0,AGENT_05687
AMZ-20250219-40034,2025-02-19 02:07:00,Nagpur,A,5.7,3.44,Cloudy,3.62,Scooter,1.05,34.86,1,AGENT_01245
AMZ-20250116-40035,2025-01-16 08:37:00,Mumbai,C,4.28,4.38,Clear,1.34,Van,4.53,152.3,0,AGENT_01055
AMZ-20250103-40036,2025-01-03 13:36:00,Chennai,A,1.32,5.25,Storm,7.75,Scooter,0.92,104.26,1,AGENT_01785
AMZ-20250401-40037,2025-04-01 10:38:00,Jaipur,A,2.36,4.5,Storm,0.58,Cycle,0.07,129.71,1,AGENT_04965
AMZ-20250206-40038,2025-02-06 16:37:00,Nagpur,D,6.75,4.2,Rain,0.58,Cycle,2.72,69.67,0,AGENT_01277
AMZ-20250208-40039,2025-02-08 12:47:00,Bangalore,A,13.6,3.44,Rain,7.15,Bike,3.17,89.2,0,AGENT_03281
AMZ-20250203-40040,2025-02-03 12:57:00,Pune,D,2.18,3.12,Rain,0.31,Cycle,0.32,34.78,1,AGENT_03458
AMZ-20250305-40041,2025-03-05 01:46:00,Nagpur,A,,4.18,Rain,3.13,Bike,0.07,18.38,0,AGENT_05227
AMZ-20250406-40042,2025-04-06 09:13:00,Chandigarh,C,,4.71,Storm,8.46,Bike,0.87,45.28,0,AGENT_03574
AMZ-20250427-40043,2025-04-27 22:16:00,Hyderabad,A,2.17,4.21,Rain,0.9,Scooter,9.29,91.43,1,AGENT_01000
AMZ-20250410-40044,2025-04-10 05:04:00,Mumbai,C,3.05,4.34,Fog,1.61,Cycle,1.95,45.96,0,AGENT_04664
AMZ-20250206-40045,2025-02-06 17:25:00,Nagpur,D,4.07,3.45,Cloudy,6.17,Cycle,1.94,29.5,0,AGENT_05666
AMZ-20250108-40046,2025-01-08 11:17:00,Patna,B,5.61,3.8,Storm,4.0,Cycle,4.51,19.14,1,AGENT_05728
AMZ-20250414-40047,2025-04-14 02:59:00,Nagpur,D,2.14,4.16,Clear,8.2,Scooter,3.72,12.18,1,AGENT_03858
AMZ-20250309-40048,2025-03-09 23:52:00,Pune,B,0.07,4.94,Rain,7.72,Scooter,0.29,58.32,0,AGENT_02367
AMZ-20250422-40049,2025-04-22 18:04:00,Delhi,A,4.99,4.84,Storm,7.71,Cycle,3.96,45.94,1,AGENT_05103
AMZ-20250416-40050,2025-04-16 07:28:00,Jaipur,B,2.96,4.41,Rain,5.4,Van,7.38,32.72,1,AGENT_00315
AMZ-20250305-40051,2025-03-05 15:58:00,Chandigarh,D,3.99,4.13,Storm,3.67,Scooter,2.97,35.94,0,AGENT_00879
AMZ-20250519-40052,2025-05-19 04:57:00,Hyderabad,B,2.61,4.55,Cloudy,3.05,Bike,2.49,16.28,1,AGENT_00025
AMZ-20250113-40053,2025-01-13 07:47:00,Hyderabad,B,1.62,5.15,Storm,2.66,Scooter,2.39,78.94,1,AGENT_03736
AMZ-20250417-40054,2025-04-17 00:22:00,Surat,A,4.46,3.72,Fog,7.43,Van,0.83,33.3,1,AGENT_03878
AMZ-20250417-40055,2025-04-17 00:31:00,Pune,C,3.62,3.7,Cloudy,9.28,Scooter,0.18,44.89,0,AGENT_03045
AMZ-20250311-40056,2025-03-11 05:34:00,Indore,C,12.0,3.11,Clear,5.72,Scooter,5.89,11.6,1,AGENT_02238
AMZ-20250513-40057,2025-05-13 02:31:00,Nagpur,A,7.69,3.94,Fog,7.73,Van,2.68,19.31,1,AGENT_00911
AMZ-20250127-40058,2025-01-27 00:03:00,Indore,A,3.55,3.68,Cloudy,9.0,Van,3.88,13.05,0,AGENT_01272
AMZ-20250221-40059,2025-02-21 18:47:00,Patna,C,23.72,4.64,Fog,2.39,Van,1.47,84.33,1,AGENT_05872
AMZ-20250213-40060,2025-02-13 05:16:00,Chandigarh,C,5.54,3.95,Cloudy,6.42,Scooter,1.9,87.8,0,AGENT_01175
AMZ-20250419-40061,2025-04-19 00:10:00,Kolkata,C,12.55,4.82,Clear,8.63,Cycle,12.26,33.49,0,AGENT_02703
AMZ-20250115-40062,2025-01-15 05:40:00,Bhopal,B,9.23,3.49,Clear,,Scooter,8.39,35.66,1,AGENT_05219
AMZ-20250327-40063,2025-03-27 08:51:00,Pune,B,4.75,4.43,Clear,5.36,Cycle,2.11,35.36,0,AGENT_04334
AMZ-20250115-40064,2025-01-15 12:21:00,Patna,C,3.31,4.75,,4.18,Cycle,1.91,57.81,1,AGENT_05064
AMZ-20250316-40065,2025-03-16 20:15:00,Jaipur,A,12.04,,Fog,8.83,Van,1.63,47.76,1,AGENT_02189
AMZ-20250311-40066,2025-03-11 05:53:00,Lucknow,A,5.7,3.46,Fog,5.34,Van,11.48,16.25,1,AGENT_04097
AMZ-20250403-40067,2025-04-03 09:35:00,Hyderabad,C,23.9,3.9,Fog,7.46,Cycle,0.38,80.21,0,AGENT_00829
AMZ-20250427-40068,2025-04-27 06:00:00,Patna,D,4.01,3.65,Fog,5.0,Van,11.54,100.58,1,AGENT_00652
AMZ-20250518-40069,2025-05-18 07:22:00,Pune,D,4.55,,Fog,7.59,Cycle,3.75,15.61,0,AGENT_05117
AMZ-20250403-40070,2025-04-03 23:54:00,Surat,B,1.59,3.74,Cloudy,4.13,Scooter,2.14,123.44,0,AGENT_00692
AMZ-20250130-40071,2025-01-30 18:26:00,Mumbai,C,0.05,4.28,Storm,5.73,Van,2.73,72.94,1,AGENT_00792
AMZ-20250126-40072,2025-01-26 07:53:00,Ahmedabad,B,17.19,4.83,Fog,5.37,Scooter,1.24,28.56,1,AGENT_00344
AMZ-20250409-40073,2025-04-09 16:46:00,Chennai,D,1.79,4.69,Fog,3.42,Bike,0.6,191.11,0,AGENT_01976
AMZ-20250318-40074,2025-03-18 23:48:00,Patna,D,0.33,4.27,Rain,6.36,Bike,3.34,100.95,1,AGENT_05865
AMZ-20250406-40075,2025-04-06 14:55:00,Jaipur,C,3.34,2.86,Rain,2.91,Scooter,2.47,58.66,0,AGENT_05136
AMZ-20250220-40076,2025-02-20 08:11:00,Jaipur,D,17.66,3.57,Storm,8.45,Bike,0.36,92.43,0,AGENT_00413
AMZ-20250511-40077,2025-05-11 11:59:00,Mumbai,C,6.61,3.91,Cloudy,3.12,Bike,15.65,35.92,0,AGENT_05810
AMZ-20250103-40078,2025-01-03 19:35:00,Bangalore,D,3.96,4.24,Fog,4.05,Cycle,1.12,84.42,0,AGENT_02088
AMZ-20250106-40079,2025-01-06 01:29:00,Patna,C,5.25,4.1,Fog,2.98,Bike,5.33,53.42,0,AGENT_05469
AMZ-20250404-40080,2025-04-04 00:33:00,Patna,A,12.41,4.38,Rain,4.8,Scooter,2.11,32.94,0,AGENT_04822
AMZ-20250218-40081,2025-02-18 04:52:00,Chennai,B,20.84,3.73,Cloudy,,Cycle,2.21,70.69,1,AGENT_05460
AMZ-20250512-40082,2025-05-12 11:30:00,Surat,A,5.52,3.8,Rain,6.23,Scooter,0.63,119.78,1,AGENT_00030
AMZ-20250309-40083,2025-03-09 23:17:00,Bangalore,C,8.56,3.27,Fog,9.8,Cycle,4.53,13.24,1,AGENT_05286
AMZ-20250518-40084,2025-05-18 11:56:00,Delhi,A,2.96,4.46,Clear,0.84,Scooter,6.8,79.34,1,AGENT_04900
AMZ-20250328-40085,2025-03-28 04:23:00,Patna,A,20.09,3.78,Rain,8.98,Van,0.64,30.52,0,AGENT_03530
AMZ-20250320-40086,2025-03-20 09:24:00,Bhopal,D,0.82,3.14,Storm,0.11,Cycle,1.35,22.38,0,AGENT_05658
AMZ-20250104-40087,2025-01-04 08:15:00,Jaipur,C,4.5,4.42,Storm,1.4,Van,1.18,38.06,1,AGENT_04377
AMZ-20250414-40088,2025-04-14 17:14:00,Lucknow,A,2.8,4.55,Storm,6.51,Bike,7.46,15.74,0,AGENT_02223
AMZ-20250123-40089,2025-01-23 21:19:00,Chandigarh,B,1.02,3.87,Storm,3.87,Bike,3.99,22.49,0,AGENT_03489
AMZ-20250127-40090,2025-01-27 06:12:00,Kolkata,C,7.91,4.52,Rain,1.65,Van,3.93,39.37,1,AGENT_01383
AMZ-20250427-40091,2025-04-27 14:01:00,Pune,B,0.53,2.86,Clear,3.46,Van,3.2,22.78,1,AGENT_02947
AMZ-20250312-40092,2025-03-12 16:09:00,Nagpur,D,10.45,4.88,Storm,4.02,Cycle,5.76,88.24,0,AGENT_01723
AMZ-20250403-40093,2025-04-03 03:38:00,Nagpur,C,33.09,3.83,Fog,6.0,Scooter,0.1,48.91,1,AGENT_00963
AMZ-20250219-40094,2025-02-19 06:55:00,Surat,C,20.21,4.07,Storm,5.1,Cycle,6.9,10.64,1,AGENT_01025
AMZ-20250320-40095,2025-03-20 09:07:00,Kolkata,B,15.22,4.17,Clear,6.14,Bike,1.67,25.73,1,AGENT_05275
AMZ-20250424-40096,2025-04-24 22:02:00,Delhi,C,4.39,2.97,Storm,1.3,Cycle,1.72,35.61,1,AGENT_04026
AMZ-20250324-40097,2025-03-24 11:32:00,Pune,D,11.84,3.42,,2.28,Cycle,0.82,16.85,1,AGENT_01431
AMZ-20250213-40098,2025-02-13 10:02:00,Ahmedabad,C,0.77,4.11,Clear,6.42,Cycle,3.64,13.88,1,AGENT_04226
AMZ-20250128-40099,2025-01-28 15:38:00,Jaipur,B,2.78,4.16,Storm,1.02,Van,4.17,16.64,1,AGENT_01270
AMZ-20250126-40100,2025-01-26 21:39:00,Indore,A,1.12,4.23,Storm,9.49,Bike,11.12,22.43,1,AGENT_04896
