runs,strike_rate,boundaries,innings,team,area_sqft,price_lakhs,bedrooms,floor
1889,153.6,183,26,GT,528.23,90.15,1,30
2752,136.98,294,153,MI,250.0,87.43,3,43
4216,127.58,457,79,RCB,518.19,164.6,2,44
4231,126.19,396,107,LSG,1592.99,398.63,4,40
3274,176.62,322,101,GT,1245.31,263.77,2,32
1252,127.95,146,113,KKR,961.34,268.35,5,33
3997,100.9,377,112,RR,1740.99,399.46,3,2
4386,193.89,425,192,DC,1095.8,312.85,4,25
1409,106.77,154,181,KKR,644.1,279.59,3,56
2496,126.86,246,50,LSG,1357.0,255.81,1,40
2990,110.33,304,29,GT,1783.76,392.37,5,23
2776,148.74,302,101,SRH,1399.71,366.66,3,41
1352,147.91,144,147,CSK,1355.75,299.17,4,22
2486,142.06,261,104,LSG,808.95,226.24,3,35
1461,117.77,94,95,RR,757.31,187.5,3,15
2159,111.53,221,58,PBKS,715.75,227.26,5,5
2421,132.62,235,142,RCB,1070.04,279.6,1,5
2923,134.8,309,125,RR,598.49,153.27,1,9
4438,145.36,451,143,LSG,1532.83,356.5,3,51
830,81.1,77,63,RCB,250.0,179.88,4,50
2825,144.46,277,1,MI,880.48,155.25,1,36
2104,146.32,221,116,GT,1034.25,229.74,1,2
1493,147.61,105,64,GT,755.28,247.35,5,21
1770,155.53,174,139,RCB,477.05,91.1,3,10
1473,151.44,180,175,GT,1587.06,408.46,4,48
726,113.11,80,9,RCB,511.36,183.3,3,43
3133,173.88,300,97,SRH,1460.0,399.7,5,18
3187,128.39,359,182,RCB,784.72,227.76,4,57
803,104.49,114,118,PBKS,1681.65,380.04,1,41
219,146.07,0,155,LSG,1158.11,323.25,5,14
3260,143.68,340,129,RCB,1024.11,306.95,4,54
3302,117.41,357,10,PBKS,1012.51,297.43,4,56
1388,163.2,189,141,LSG,802.11,264.29,4,42
0,115.93,0,157,PBKS,1002.99,309.79,3,48
2656,130.94,252,111,DC,393.33,223.07,5,4
2720,139.91,290,5,RR,1297.46,316.39,1,53
343,187.55,43,53,GT,1385.01,388.39,4,54
3519,117.39,385,91,LSG,832.0,241.38,4,7
2286,114.46,248,167,LSG,390.35,178.92,2,39
0,181.26,0,180,GT,274.92,122.04,5,3
1035,110.73,128,103,GT,986.81,254.47,3,7
2453,133.25,244,46,RR,375.83,103.52,1,16
4413,133.57,470,89,SRH,875.98,170.13,2,9
1676,149.7,180,39,RR,250.0,65.74,3,27
3481,135.84,334,88,CSK,1286.16,362.55,4,25
2544,157.27,260,42,PBKS,1017.09,266.53,1,19
3481,119.84,363,176,RR,1091.27,265.64,2,32
2165,147.45,235,31,KKR,980.9,245.2,3,38
3950,137.58,430,71,RCB,944.89,221.27,1,49
2905,135.28,305,75,DC,1386.9,365.27,4,56
3299,114.65,332,25,KKR,994.67,213.89,1,27
3087,116.01,295,132,GT,291.75,111.73,4,6
1511,132.37,148,28,CSK,1663.51,384.31,1,40
3583,134.93,325,2,CSK,567.95,144.23,2,21
1518,171.68,188,26,PBKS,809.65,215.85,4,15
642,120.33,77,72,RR,613.42,208.4,2,47
2917,94.06,279,171,MI,1708.69,355.23,2,2
3924,145.23,383,166,KKR,855.38,223.16,3,13
2972,130.36,274,21,GT,769.58,267.87,5,41
1685,133.45,184,50,KKR,1536.36,415.88,5,8
1799,120.35,139,17,SRH,1047.43,334.95,5,30
2726,106.16,238,30,DC,1350.0,355.14,1,54
3463,159.92,338,43,RCB,882.95,272.79,4,55
1045,151.64,74,38,SRH,1132.43,269.21,2,50
3082,135.94,307,125,LSG,779.69,254.44,4,49
1800,166.86,155,59,DC,389.82,141.09,4,10
1236,119.63,86,59,RCB,996.32,245.35,5,39
3306,120.39,330,44,RR,655.74,179.97,3,18
5230,161.39,526,76,SRH,1601.68,432.69,4,41
3471,127.99,347,31,PBKS,291.1,150.77,5,17
1854,134.49,180,165,PBKS,1338.54,314.93,3,14
831,156.69,90,102,PBKS,933.02,192.67,2,49
3762,116.29,390,47,CSK,439.0,185.93,5,47
1913,116.92,169,199,GT,926.61,290.02,1,53
2695,132.17,245,199,SRH,1136.91,226.97,2,26
5591,134.12,536,163,LSG,473.61,130.1,4,13
2203,111.08,229,154,LSG,860.41,161.85,2,10
1079,117.97,106,184,DC,1034.55,280.4,4,23
2819,161.96,300,127,PBKS,816.96,288.31,5,6
2249,118.04,221,43,RR,986.35,227.92,2,43
1896,149.58,185,147,LSG,1138.34,365.94,3,22
2528,157.31,280,150,DC,597.5,158.68,1,44
3719,148.45,354,185,MI,1030.18,242.68,2,41
3245,167.02,288,65,CSK,1200.74,300.66,2,30
2640,154.01,288,123,MI,1021.95,241.13,2,34
444,146.87,15,162,LSG,500.07,69.97,1,4
2668,162.12,279,50,SRH,1267.24,323.66,5,5
2405,151.99,228,160,CSK,1070.16,257.4,2,25
2394,158.18,224,53,RCB,761.75,190.75,3,4
2909,150.31,308,51,KKR,996.5,212.38,3,8
5512,118.87,539,20,SRH,1487.51,438.09,4,1
4594,123.06,500,186,PBKS,661.47,150.62,3,18
3020,130.64,291,92,PBKS,667.01,195.37,1,55
5362,131.91,537,45,DC,1184.67,331.72,4,29
1621,118.98,192,178,RCB,1310.38,311.81,1,36
2588,109.62,219,124,CSK,1007.42,248.31,1,1
712,135.28,97,115,RR,475.18,158.49,1,50
1567,130.69,184,92,CSK,915.36,295.22,1,49
2952,140.75,285,136,LSG,1027.64,225.38,1,56
2764,143.66,265,111,RCB,1116.82,276.49,1,49
907,145.57,73,21,GT,845.11,214.68,3,11
2336,106.08,231,18,LSG,1252.11,352.69,5,5
1676,129.83,137,106,RCB,1338.12,358.15,5,51
1965,115.05,206,15,MI,1943.55,506.4,3,12
1824,105.42,174,138,RR,542.4,183.43,4,5
2894,114.91,278,63,PBKS,1343.31,383.88,4,58
3322,104.73,307,148,MI,1257.61,364.01,5,54
884,142.27,103,121,SRH,1257.9,291.16,2,25
4989,138.99,482,62,KKR,1042.56,243.63,1,48
1233,161.79,140,97,RR,1021.25,316.94,5,9
2732,116.12,299,180,GT,1555.41,429.4,4,33
2992,120.61,293,158,KKR,706.59,206.15,1,40
2557,153.71,270,131,KKR,933.45,193.51,1,17
1588,118.87,163,129,RCB,1241.18,350.41,5,24
2020,131.8,182,10,GT,250.0,104.81,3,26
2596,125.68,255,49,PBKS,1477.11,370.86,1,54
4169,121.05,391,65,SRH,1108.9,219.87,3,54
4063,167.21,384,161,KKR,664.66,212.89,3,42
1188,150.66,101,123,KKR,1251.12,346.74,5,13
4195,129.49,434,93,PBKS,1401.74,254.66,1,10
2609,141.99,296,163,GT,1116.22,231.96,2,3
1154,103.95,109,165,CSK,1377.43,402.5,5,52
2544,157.72,235,179,RR,831.23,302.09,5,20
1902,115.43,201,54,RCB,1114.66,308.92,5,12
0,176.46,0,63,DC,1268.93,366.87,3,7
1970,112.13,210,46,MI,553.57,169.61,2,27
3200,162.46,285,174,RR,355.64,84.8,4,31
0,150.29,8,121,CSK,985.18,230.18,2,23
2353,104.86,214,178,SRH,723.7,168.55,1,35
1736,129.97,189,7,SRH,932.27,229.98,2,13
842,124.79,79,84,PBKS,661.92,186.63,4,52
1272,122.78,124,128,DC,720.25,187.0,1,45
3668,149.9,361,189,LSG,393.96,138.97,3,48
399,158.88,18,12,DC,1188.15,245.63,1,25
3333,171.07,329,74,MI,1472.85,387.71,5,52
2940,138.77,286,38,RR,516.25,228.38,3,56
3061,130.27,297,95,RCB,250.0,101.07,3,39
1395,142.92,118,167,GT,1603.99,317.26,1,41
1916,123.35,163,149,KKR,250.0,43.84,4,28
2025,127.16,209,151,PBKS,645.31,228.89,5,17
3714,125.99,335,172,MI,948.62,225.34,1,35
3193,141.35,311,172,MI,428.38,128.72,2,57
3513,148.94,362,21,CSK,951.33,237.65,3,13
2767,172.45,253,105,SRH,869.94,228.16,5,19
1642,135.18,173,92,LSG,1202.51,308.54,5,32
2976,167.01,277,189,KKR,923.36,262.97,5,32
3505,132.34,349,119,RR,1264.65,358.07,4,37
878,111.94,84,152,MI,663.1,176.63,5,48
5046,104.15,497,107,SRH,1379.33,389.23,5,28
2425,139.16,239,159,KKR,981.95,199.07,1,42
3863,125.8,383,5,CSK,875.83,169.76,1,18
3932,133.18,366,193,LSG,850.73,204.07,3,47
1576,149.39,159,165,SRH,1035.82,247.09,1,41
1921,129.42,188,94,RCB,1038.09,259.42,4,13
3627,90.15,321,32,LSG,1614.49,439.82,4,8
0,121.82,28,194,SRH,1758.32,364.34,2,4
1996,155.55,201,34,SRH,1284.97,321.99,4,23
5673,126.92,554,29,KKR,681.01,149.33,1,10
1575,153.49,166,118,CSK,378.59,125.83,2,18
2230,149.71,236,133,GT,889.08,339.76,5,59
2647,159.45,246,158,RCB,878.8,167.87,1,20
2319,142.57,203,107,SRH,649.52,201.1,5,42
3815,147.5,395,173,MI,874.92,240.71,5,2
2464,157.84,248,146,GT,1115.69,323.97,5,30
1460,124.27,174,78,KKR,731.94,207.7,3,42
3030,167.22,318,165,PBKS,981.22,247.83,1,43
1394,114.04,122,11,LSG,1550.23,328.33,4,6
2893,115.98,281,4,RR,848.14,234.41,3,13
2816,159.7,277,113,DC,1044.56,237.34,1,26
2910,118.78,285,46,RR,1305.02,352.39,5,39
3363,110.86,334,124,KKR,402.58,151.51,3,50
2742,84.82,258,131,RR,1117.5,228.01,1,45
2473,126.34,287,53,KKR,374.36,157.51,4,28
2865,130.1,297,152,LSG,637.7,216.01,4,57
757,142.16,56,98,PBKS,1439.98,405.73,4,25
2508,134.68,282,136,GT,550.66,152.08,4,49
2638,117.1,282,134,DC,666.82,185.06,3,44
3338,126.39,343,85,GT,1602.47,394.84,3,54
104,140.23,26,86,DC,624.76,130.22,1,41
2364,153.08,233,18,GT,1265.72,262.29,3,3
4037,92.43,401,134,MI,351.43,132.88,4,5
1409,168.96,89,91,SRH,912.79,239.97,3,54
2407,144.81,256,108,GT,811.06,287.2,5,53
2569,146.48,239,167,PBKS,604.69,169.75,4,19
1906,131.3,186,111,RR,637.21,191.35,2,56
1275,124.79,121,1,PBKS,959.17,290.68,4,28
345,140.19,33,15,MI,1566.98,367.97,2,59
3722,148.01,382,142,KKR,978.0,315.08,5,53
3544,129.85,338,77,RCB,1224.35,320.11,1,28
3865,132.3,368,85,KKR,1596.22,397.19,5,37
5691,132.29,581,174,SRH,1009.22,250.54,4,8
3697,96.68,395,111,CSK,760.91,232.79,3,18
2291,150.03,228,117,MI,1336.3,350.46,4,12
2329,110.55,228,41,RR,1384.47,276.02,1,4
3397,127.4,351,114,RCB,250.0,176.01,5,11
4025,142.8,415,6,RR,1171.07,290.99,4,24
333,138.21,30,20,RCB,857.68,240.99,4,26
2400,138.15,271,68,DC,709.65,169.97,5,5
2338,143.29,218,40,RCB,1038.36,249.88,2,20
1995,116.27,200,147,SRH,1327.36,293.6,2,49
2205,98.2,220,104,RR,1009.5,315.22,5,51
3936,136.6,364,127,PBKS,1177.03,267.74,5,45
4827,152.85,487,74,RCB,898.61,257.35,1,22
1794,120.98,206,125,CSK,809.11,234.63,3,28
2112,88.43,200,69,RR,1171.68,304.61,2,11
2188,128.35,188,2,MI,250.0,77.75,2,43
4706,125.26,455,95,KKR,1130.89,282.36,1,49
1709,138.99,145,44,DC,1030.19,297.32,3,56
530,106.96,12,53,GT,1618.75,363.96,4,6
3623,120.36,369,6,RR,1074.74,347.68,5,32
808,124.35,103,43,PBKS,911.18,193.21,2,19
2577,112.24,283,147,RR,1096.82,259.48,5,15
2938,187.17,255,146,PBKS,1054.95,283.22,5,16
3647,120.24,329,30,DC,250.0,121.25,3,33
2563,130.78,219,199,SRH,1573.82,347.57,3,6
2250,117.67,242,145,RCB,292.22,110.45,1,44
2776,140.28,274,117,MI,983.28,200.7,2,29
1812,114.28,140,181,PBKS,1650.31,298.93,1,3
2800,178.09,274,196,SRH,993.78,264.36,5,45
3683,131.89,342,192,LSG,1408.1,359.12,5,28
2248,123.19,219,131,GT,948.2,241.02,2,50
1947,123.98,183,153,DC,1275.27,286.96,1,30
1620,96.3,142,158,LSG,1107.25,291.06,4,37
2465,128.38,243,164,MI,625.75,245.57,4,35
2361,196.59,237,78,DC,832.36,223.47,1,33
2039,141.89,212,169,CSK,1139.59,328.07,5,23
2722,106.86,266,151,CSK,903.25,246.27,4,46
2092,123.33,205,178,PBKS,776.14,190.99,4,19
260,130.35,5,114,PBKS,317.55,95.35,4,37
2542,160.36,231,16,DC,1557.0,343.43,3,5
2121,136.56,263,92,SRH,705.51,170.5,4,10
2467,144.06,228,158,DC,831.42,193.22,1,9
3135,148.35,338,60,GT,352.21,132.76,2,13
4022,144.53,408,105,RCB,705.36,206.33,1,56
3017,119.42,286,189,MI,765.68,263.46,2,43
2170,152.03,185,6,KKR,1212.66,346.97,3,29
3508,129.2,341,39,KKR,1565.13,418.8,4,23
1148,136.28,117,5,DC,1547.84,313.38,1,41
3244,171.6,349,3,RR,1726.96,387.76,3,29
1357,144.92,163,74,KKR,1155.44,288.91,4,47
4020,124.21,407,30,RR,1015.75,237.88,2,55
1857,166.07,196,80,RCB,1633.81,364.13,1,53
3247,164.15,386,11,LSG,1239.8,255.0,1,4
3310,121.3,346,131,GT,1061.32,237.38,4,26
3091,151.85,306,15,GT,593.35,156.52,2,4
988,119.5,79,172,SRH,1237.77,338.98,3,49
3119,124.51,313,54,MI,250.0,129.01,3,52
2928,126.99,304,129,SRH,938.76,224.81,3,36
2446,111.06,204,13,DC,1163.49,339.94,4,47
3622,146.78,329,63,RR,285.45,158.6,4,30
3912,159.29,393,112,MI,2159.13,436.5,2,25
798,129.44,95,56,LSG,1321.23,331.4,5,29
2953,154.1,281,39,GT,562.97,113.86,2,19
4955,107.73,483,167,GT,779.74,178.01,1,1
2369,113.31,216,102,SRH,1258.24,264.75,2,49
2348,140.23,260,67,CSK,1124.71,303.39,4,46
1772,146.41,192,158,RCB,1277.52,374.22,4,57
3556,126.54,374,108,SRH,849.65,298.75,4,27
1266,114.5,146,169,DC,700.26,192.42,3,15
3885,107.48,387,90,RCB,1174.57,363.24,5,50
4342,168.04,449,139,SRH,1142.93,267.45,2,43
2160,92.35,204,198,RCB,1360.18,339.12,3,35
2658,141.08,280,76,SRH,472.55,207.55,3,40
1546,157.14,153,118,RCB,2054.73,477.34,1,59
1535,122.55,167,86,MI,1563.62,302.23,2,37
2365,169.43,231,22,KKR,765.05,209.16,3,2
2834,177.94,290,166,LSG,896.43,152.84,3,48
2322,151.19,216,12,PBKS,2056.17,421.49,3,36
3004,141.5,276,164,GT,613.01,220.18,3,53
3966,146.78,409,50,RCB,951.46,269.79,2,37
1222,108.04,122,17,SRH,1151.51,284.96,4,5
2487,101.95,258,160,PBKS,1128.96,241.78,3,6
4123,132.38,401,173,SRH,1445.83,292.18,1,6
4165,64.95,404,165,SRH,1565.69,435.7,4,50
1812,129.06,180,195,MI,805.87,239.99,5,34
2810,166.4,235,25,GT,250.0,87.34,3,7
431,149.19,8,83,MI,841.07,264.39,4,55
2854,80.32,276,101,CSK,842.43,233.75,2,19
3071,107.94,288,114,PBKS,859.46,267.01,4,35
5731,155.2,579,102,KKR,257.86,113.73,1,54
2381,149.95,202,105,RR,1580.39,403.21,5,26
4108,145.65,418,49,SRH,711.21,193.65,2,21
775,115.34,89,43,DC,1041.93,297.35,3,31
1015,122.94,136,19,MI,462.97,179.24,2,56
2940,145.81,299,80,CSK,1509.66,443.96,5,51
3607,161.86,386,26,PBKS,1050.1,288.53,2,39
1856,134.26,189,97,LSG,912.73,283.7,4,8
3021,134.91,318,15,LSG,1976.9,483.96,4,47
3477,131.06,338,53,RCB,1041.72,340.87,5,32
397,125.19,35,20,DC,625.62,187.41,5,4
2970,131.02,340,133,CSK,250.0,131.57,3,30
1312,144.71,144,64,SRH,891.37,172.06,1,1
1337,151.61,143,176,LSG,1440.86,333.78,4,19
4249,140.8,428,168,CSK,1095.49,297.12,4,44
2977,112.05,294,24,KKR,1101.37,273.9,3,2
1374,152.2,132,70,KKR,1545.85,381.47,4,24
3841,109.66,429,140,MI,999.69,348.69,5,46
2442,116.5,243,128,DC,1236.73,331.26,1,47
2677,119.78,240,4,GT,593.34,231.91,4,4
4341,121.19,459,112,MI,777.14,207.0,3,46
1959,131.24,169,171,MI,902.0,262.41,2,24
2514,136.16,231,180,LSG,779.35,259.37,5,1
983,125.17,90,149,DC,433.16,180.04,4,50
4640,132.31,461,197,RR,1117.55,204.73,1,39
3388,127.18,310,141,KKR,2232.87,465.01,1,32
4075,155.22,407,2,GT,646.63,144.97,1,56
735,166.46,17,108,SRH,574.7,254.36,5,47
2329,88.55,243,134,SRH,1684.41,364.88,2,13
2467,133.76,239,93,GT,591.7,186.04,2,38
1274,134.65,100,151,MI,723.4,226.33,4,47
865,132.07,96,74,DC,914.02,272.48,2,15
5291,137.31,521,89,RCB,1259.15,348.71,3,9
2344,132.55,238,164,KKR,1121.61,300.08,3,22
1471,112.91,153,10,MI,636.32,164.0,4,1
1442,137.93,151,155,DC,600.05,225.61,5,41
2540,129.86,252,135,MI,1101.48,249.65,1,20
4440,122.63,483,50,RCB,885.21,284.92,5,59
4639,83.09,471,21,RR,1127.55,313.53,2,22
3166,135.95,334,86,DC,997.24,288.94,4,53
3824,137.5,395,46,LSG,1382.57,391.15,1,58
3173,143.81,319,1,RR,1048.87,339.41,4,25
3924,136.16,380,89,RR,1353.34,314.45,1,10
2610,168.18,283,183,PBKS,2092.09,482.34,1,44
3600,144.3,381,53,DC,1434.26,316.98,4,52
2618,123.37,268,149,RCB,878.72,221.88,1,44
4809,123.02,480,113,SRH,1601.61,390.07,4,3
2764,119.96,279,160,GT,824.84,242.9,3,12
3006,113.54,281,14,KKR,1521.96,349.06,4,55
1634,124.27,168,39,RCB,773.86,211.26,3,56
2238,112.57,221,126,SRH,1229.7,285.59,5,57
3786,147.38,377,42,MI,957.08,224.4,3,1
999,109.37,90,25,PBKS,780.19,274.41,4,50
1275,133.4,119,157,MI,1176.79,383.4,5,38
1814,106.28,165,32,SRH,250.0,147.19,3,15
1365,150.71,111,11,DC,910.64,214.65,4,5
0,93.93,0,156,RR,250.0,62.91,1,32
3451,145.6,378,197,RR,830.39,247.69,3,41
3428,138.08,337,25,CSK,1125.0,254.21,2,8
2148,93.53,219,52,PBKS,788.35,275.74,5,38
1380,158.7,140,169,MI,1077.5,291.83,3,33
2681,133.27,244,179,RCB,836.03,203.58,3,14
3791,127.23,394,135,LSG,250.0,125.48,2,13
2784,127.78,285,161,RR,716.91,167.14,3,25
1815,149.31,185,42,DC,1451.23,374.07,4,35
752,123.11,56,108,KKR,827.07,226.52,3,54
1101,138.87,96,111,LSG,250.0,104.05,4,23
1374,142.18,134,57,LSG,1109.81,234.29,3,7
2219,133.69,221,11,CSK,880.87,242.97,2,58
3375,123.7,361,70,SRH,739.81,180.46,1,54
3478,133.99,382,67,PBKS,881.2,159.67,3,10
2340,115.24,263,30,DC,1236.6,383.75,5,34
2842,126.54,263,105,GT,1273.1,337.64,5,58
1987,190.72,190,23,GT,955.16,236.52,2,58
1934,119.29,215,51,RR,368.62,149.18,2,51
3502,157.49,359,85,RR,586.34,195.49,3,47
3847,136.18,365,5,GT,1021.16,261.56,3,54
3424,158.03,326,50,KKR,948.06,305.8,5,57
2367,162.98,266,172,SRH,617.86,135.92,2,11
1807,132.98,179,120,DC,1144.09,315.97,4,57
2551,155.15,263,15,DC,1104.86,243.49,2,24
2476,124.49,244,110,SRH,1137.81,284.58,3,45
2291,156.61,219,2,RR,860.93,229.24,4,54
547,100.43,32,152,SRH,1620.92,379.76,4,53
0,137.41,0,182,GT,431.23,208.06,5,33
3484,140.47,389,10,RR,1208.31,316.23,5,39
2288,167.84,220,35,CSK,1233.38,298.43,5,3
1738,141.14,134,126,KKR,1758.65,418.51,1,53
633,155.51,60,41,KKR,1504.64,353.15,3,22
2146,141.0,224,47,SRH,1244.59,345.81,3,36
1148,150.85,124,126,PBKS,523.73,172.5,3,47
3919,139.87,374,85,KKR,272.21,117.04,2,4
485,110.69,69,158,PBKS,584.86,86.1,2,2
881,175.42,94,122,RR,636.92,198.1,3,37
2191,98.55,215,99,MI,786.21,245.53,4,3
2343,162.41,216,166,SRH,1794.06,428.38,3,13
3122,133.88,286,26,DC,980.54,304.69,1,35
2984,131.05,315,20,CSK,1403.32,349.85,1,1
2536,169.13,268,36,RCB,841.02,228.67,1,18
1642,117.75,155,64,PBKS,953.32,267.18,3,31
1768,148.96,200,43,GT,798.72,209.92,2,21
4158,145.71,437,168,RR,1336.62,334.82,1,34
1981,145.67,195,18,CSK,1170.37,287.96,4,20
2397,125.77,212,150,RR,922.87,290.64,5,43
3029,147.26,303,79,LSG,1218.25,296.74,1,33
3265,139.91,344,16,GT,792.12,251.66,4,5
2695,145.52,241,3,CSK,436.79,142.95,2,34
3396,145.02,321,69,SRH,348.81,113.11,2,56
3297,118.02,328,155,GT,1411.44,308.03,2,48
4244,159.83,434,103,PBKS,1301.43,300.93,4,8
2894,124.36,272,97,PBKS,807.18,298.69,3,54
1018,175.04,85,168,LSG,932.28,284.89,3,34
2565,136.89,243,102,LSG,1078.98,263.89,2,46
3314,157.35,329,4,DC,354.94,112.06,2,29
0,140.25,0,171,SRH,1821.89,415.88,2,20
2202,163.26,210,102,PBKS,1462.64,421.85,4,13
1186,146.98,153,52,LSG,1364.64,353.92,4,38
3893,149.97,378,52,SRH,970.19,224.93,4,3
4276,134.15,448,117,PBKS,1157.66,284.25,2,7
1696,133.58,152,66,RR,1227.72,269.34,1,24
4113,130.43,430,190,RCB,250.0,157.84,5,47
3950,137.2,407,83,CSK,417.8,240.07,5,59
2861,139.89,276,63,SRH,1063.98,270.36,4,8
3655,93.73,346,179,RR,1818.87,371.39,3,44
2347,168.26,234,192,LSG,846.67,221.25,5,16
2396,118.11,250,124,MI,888.94,290.2,3,59
2044,101.74,188,184,LSG,892.41,292.68,5,25
3447,161.5,336,11,LSG,467.73,179.03,4,21
5148,131.84,520,163,PBKS,445.98,199.44,1,33
1191,129.1,106,139,RCB,955.31,267.94,3,23
3162,122.53,322,161,LSG,643.67,203.79,1,33
398,154.13,14,66,GT,934.41,273.75,2,43
1477,179.28,149,129,GT,415.97,130.17,1,45
0,166.3,10,33,MI,1127.81,301.85,4,47
2626,153.9,266,77,PBKS,1147.31,297.3,4,13
3559,143.85,374,155,KKR,264.41,32.39,2,5
3199,128.17,326,193,GT,616.95,121.59,1,55
4426,128.3,449,106,MI,1251.48,297.06,2,17
2854,113.43,303,173,GT,1236.79,286.19,3,35
1903,94.93,193,104,CSK,250.0,120.79,4,47
4403,142.19,423,86,RCB,1067.83,285.51,4,12
2706,143.81,249,103,MI,910.89,260.71,3,26
1566,128.7,150,84,RCB,992.32,229.16,1,22
1774,119.81,186,44,RR,250.0,157.7,5,35
2667,146.67,246,40,LSG,1224.34,301.38,3,47
1994,124.09,189,45,PBKS,1235.81,278.29,1,20
2518,140.25,280,130,GT,1154.16,341.25,2,30
1748,160.22,195,169,RR,1522.93,365.17,4,11
1959,124.43,195,180,GT,1141.22,289.5,2,50
1492,156.56,125,17,DC,760.15,169.12,3,2
2912,153.73,294,50,LSG,859.35,294.27,2,50
724,127.14,82,112,RCB,419.79,139.01,5,9
3915,119.14,380,169,MI,748.99,267.99,5,9
2886,100.78,271,133,MI,566.36,157.2,2,12
4051,113.49,422,180,SRH,855.5,189.07,4,3
2725,144.85,252,176,SRH,685.48,182.62,2,48
1334,116.95,135,90,DC,1310.81,356.28,3,59
5200,106.99,533,13,RR,941.97,173.23,2,9
2780,144.72,283,183,CSK,1501.95,355.82,2,49
1828,126.35,189,162,RR,1172.85,281.43,1,33
2517,124.97,219,55,DC,498.38,226.22,4,39
2942,142.87,301,94,GT,1187.99,315.12,5,48
4031,116.84,398,172,RR,1246.41,329.76,5,40
2996,166.77,300,169,GT,298.97,199.39,3,13
441,131.69,63,2,RR,974.37,273.72,5,11
3588,149.38,360,184,SRH,968.04,294.52,5,7
2428,131.23,271,86,DC,288.06,98.97,3,33
2564,105.96,266,102,KKR,833.45,251.17,3,24
2409,126.25,230,13,RCB,1555.51,379.42,3,21
4810,128.49,481,176,PBKS,1722.93,358.23,3,23
1575,117.46,182,116,RCB,695.98,151.44,3,5
4198,127.06,406,89,KKR,1356.92,335.6,3,59
3108,110.81,299,168,RR,962.29,218.96,3,43
238,142.72,0,103,KKR,438.54,170.28,4,7
1285,159.06,130,188,CSK,660.27,207.75,2,59
3533,145.74,374,37,RR,920.79,295.3,4,12
1993,149.16,227,21,SRH,851.41,239.43,1,46
958,157.28,83,18,GT,250.0,95.13,1,9
3416,119.0,372,77,LSG,380.81,111.61,4,23
440,126.2,25,183,RCB,1318.48,285.48,5,45
2401,137.29,219,89,LSG,1524.13,297.87,3,29
3376,125.51,322,109,KKR,1192.23,276.61,2,5
3033,119.22,309,63,LSG,1763.99,421.62,3,32
1520,143.25,173,188,LSG,1031.79,249.1,4,23
1825,166.77,201,174,SRH,648.59,203.46,1,59
4073,91.95,403,16,DC,1183.67,315.41,2,20
2139,118.31,212,172,GT,1427.29,295.39,2,17
1523,185.51,122,140,SRH,1524.03,370.47,5,8
2621,139.23,268,64,CSK,1347.25,299.96,1,38
2242,125.06,246,156,CSK,996.31,275.9,4,5
2772,150.66,259,183,PBKS,250.0,118.07,3,59
4200,168.99,388,28,DC,811.62,235.66,4,21
1332,127.7,179,87,DC,1471.58,416.61,4,39
2192,137.6,179,103,LSG,571.97,145.37,1,4
2085,146.93,178,94,PBKS,964.71,258.51,3,37
3067,153.73,301,100,RCB,1132.87,248.9,1,51
3200,123.39,330,166,PBKS,632.27,297.47,5,24
3005,138.29,273,183,RR,949.22,303.88,5,59
4641,148.06,461,142,KKR,250.0,152.88,4,54
1918,143.1,237,159,MI,962.4,296.77,5,25
2764,118.31,277,63,LSG,1338.3,309.92,4,6
1290,136.28,114,174,SRH,873.09,148.48,1,21
2345,154.23,235,76,LSG,695.83,189.7,1,9
2952,138.07,273,111,LSG,664.42,250.71,4,40
2001,155.7,205,132,RR,431.78,100.64,1,31
1455,117.54,135,107,SRH,1590.82,382.91,1,19
1924,110.87,186,89,KKR,582.03,106.99,2,21
3886,115.93,396,108,CSK,825.98,261.72,5,28
758,101.35,68,20,CSK,767.47,212.86,4,24
2607,166.8,254,24,RR,1705.68,338.17,1,25
3232,94.13,331,82,CSK,1012.43,270.25,2,3
1954,139.82,203,38,RCB,1056.01,276.84,2,50
2101,97.04,192,73,LSG,774.96,210.14,5,25
1344,162.39,103,152,KKR,958.19,253.58,4,17
1965,146.99,219,69,DC,613.69,212.85,4,51
2234,134.84,218,176,GT,1602.24,370.02,3,20
2795,140.69,314,45,RR,1089.12,222.81,4,36
1145,173.97,143,77,SRH,1887.32,490.95,3,49
3366,139.13,332,149,SRH,1577.31,393.29,2,53
2921,119.71,285,73,DC,1202.75,252.85,3,22
2063,129.69,194,194,SRH,820.82,241.31,1,38
2629,126.18,293,181,CSK,1173.58,325.93,4,23
2197,100.58,220,112,KKR,795.21,229.96,5,51
2043,128.16,190,193,DC,1357.93,363.51,5,25
854,136.97,83,8,RCB,866.23,318.13,5,37
5017,128.87,516,34,GT,685.99,250.63,3,54
4461,127.4,428,138,GT,971.7,285.23,5,56
304,153.6,40,109,SRH,1323.92,298.86,1,18
2919,171.65,298,129,LSG,627.05,130.45,3,39
2888,137.11,304,163,PBKS,1220.37,333.06,5,55
2846,146.58,284,105,DC,953.14,162.63,1,31
3149,157.87,292,55,PBKS,762.9,210.32,4,6
981,110.51,87,26,LSG,748.86,253.6,3,46
2789,171.21,249,68,PBKS,1218.74,304.82,5,37
3611,111.19,343,95,GT,954.35,251.63,2,24
1855,155.8,199,133,SRH,250.0,163.33,4,58
4734,131.83,487,87,LSG,1415.01,321.9,4,34
