match_id,team1,team2,winner,venue,runs,wickets,overs
8143,SRH,KKR,SRH,Chinnaswamy,118,2,19.0
8144,RCB,RR,KKR,Chinnaswamy,131,8,13.6
8145,RR,RR,RR,Wankhede,228,4,16.7
8146,MI,CSK,KKR,Narendra Modi Stadium,116,5,11.7
8147,RCB,DC,SRH,Chepauk,197,9,15.0
8148,DC,RR,RCB,Narendra Modi Stadium,182,8,10.8
8149,PBKS,DC,DC,Chinnaswamy,113,4,12.2
8150,KKR,PBKS,DC,Chepauk,139,9,12.2
8151,DC,KKR,CSK,Kotla,117,9,19.3
8152,RCB,PBKS,RR,Eden Gardens,112,8,14.4
8153,SRH,CSK,RCB,Chinnaswamy,188,5,19.1
8154,KKR,KKR,RCB,Kotla,148,6,15.8
8155,PBKS,PBKS,SRH,Narendra Modi Stadium,177,5,11.2
8156,CSK,RCB,PBKS,Eden Gardens,163,4,18.0
8157,KKR,KKR,KKR,Wankhede,147,5,12.6
8158,KKR,DC,DC,Chepauk,92,1,19.6
8159,RCB,SRH,KKR,Eden Gardens,136,3,15.6
8160,PBKS,PBKS,RCB,Wankhede,222,8,10.5
8161,CSK,KKR,CSK,Eden Gardens,95,8,19.4
8162,RR,RCB,SRH,Eden Gardens,85,0,17.8
8163,RCB,RR,PBKS,Kotla,195,0,13.9
8164,MI,RCB,DC,Eden Gardens,201,2,11.0
8165,RCB,MI,CSK,Chinnaswamy,200,2,19.4
8166,RCB,MI,MI,Chinnaswamy,80,6,11.4
8167,RCB,RR,CSK,Chinnaswamy,84,1,15.3
8168,PBKS,RR,RR,Kotla,102,4,13.2
8169,DC,DC,DC,Chinnaswamy,125,2,13.2
8170,MI,RCB,MI,Eden Gardens,142,3,18.4
8171,MI,RR,RCB,Wankhede,179,0,19.0
8172,MI,MI,SRH,Chepauk,206,5,16.0
8173,MI,CSK,MI,Narendra Modi Stadium,159,3,17.4
8174,RR,MI,MI,Chepauk,88,9,12.8
8175,RCB,MI,RR,Eden Gardens,100,6,14.5
8176,CSK,RCB,RCB,Eden Gardens,233,7,19.4
8177,CSK,MI,CSK,Kotla,126,9,17.9
8178,PBKS,KKR,KKR,Chepauk,85,6,11.5
8179,PBKS,DC,KKR,Chepauk,85,1,12.5
8180,RCB,DC,DC,Chinnaswamy,111,4,10.3
8181,KKR,DC,SRH,Wankhede,217,8,15.0
8182,SRH,RR,DC,Eden Gardens,135,4,10.4
8183,MI,MI,SRH,Kotla,173,1,18.9
8184,RR,DC,MI,Narendra Modi Stadium,82,7,12.1
8185,PBKS,PBKS,RCB,Kotla,120,4,16.6
8186,RR,RR,SRH,Eden Gardens,115,4,19.2
8187,KKR,SRH,RCB,Eden Gardens,135,3,16.0
8188,RCB,RR,SRH,Chepauk,84,4,15.6
8189,CSK,KKR,CSK,Chepauk,200,7,11.3
8190,DC,DC,PBKS,Kotla,109,1,15.6
8191,KKR,PBKS,RCB,Wankhede,132,6,16.7
8192,PBKS,SRH,SRH,Kotla,80,0,11.8
8193,CSK,RR,PBKS,Kotla,234,3,16.8
8194,DC,KKR,KKR,Wankhede,237,9,10.4
8195,PBKS,CSK,KKR,Chinnaswamy,91,2,16.4
8196,KKR,MI,MI,Narendra Modi Stadium,140,5,10.6
8197,DC,PBKS,KKR,Eden Gardens,220,2,18.7
8198,PBKS,CSK,RR,Eden Gardens,165,5,14.9
8199,RR,DC,RR,Narendra Modi Stadium,161,4,12.1
8200,SRH,CSK,PBKS,Wankhede,154,3,15.5
8201,DC,RR,SRH,Kotla,228,4,17.2
8202,RCB,PBKS,RR,Kotla,191,6,15.3
8203,KKR,SRH,MI,Wankhede,193,3,17.1
8204,RCB,RCB,DC,Kotla,219,3,16.1
8205,KKR,CSK,RR,Kotla,106,6,14.0
8206,RR,PBKS,KKR,Wankhede,164,7,14.1
8207,CSK,KKR,PBKS,Eden Gardens,206,5,14.1
8208,SRH,DC,KKR,Chinnaswamy,205,3,14.7
8209,SRH,MI,MI,Chinnaswamy,85,9,15.4
8210,RR,RR,PBKS,Narendra Modi Stadium,91,8,17.5
8211,RR,CSK,SRH,Chinnaswamy,237,5,10.2
8212,RCB,KKR,RCB,Kotla,185,3,13.8
8213,CSK,MI,RR,Chepauk,88,2,16.3
8214,RCB,RCB,RCB,Chepauk,185,8,13.7
8215,SRH,CSK,MI,Eden Gardens,162,6,15.5
8216,MI,CSK,RCB,Chepauk,109,6,18.5
8217,DC,CSK,KKR,Wankhede,182,7,13.3
8218,RR,SRH,SRH,Eden Gardens,100,4,12.4
8219,KKR,SRH,KKR,Kotla,80,8,16.0
8220,RR,CSK,SRH,Chinnaswamy,219,4,18.2
8221,SRH,CSK,KKR,Narendra Modi Stadium,176,5,19.8
8222,SRH,PBKS,DC,Eden Gardens,133,1,16.5
8223,SRH,CSK,RCB,Kotla,98,4,20.0
8224,PBKS,SRH,PBKS,Chepauk,172,5,10.7
8225,RR,PBKS,KKR,Narendra Modi Stadium,146,1,18.5
8226,CSK,RR,DC,Narendra Modi Stadium,169,9,19.3
8227,KKR,SRH,KKR,Chepauk,123,8,16.5
8228,RR,RCB,MI,Wankhede,81,1,11.2
8229,RCB,RR,PBKS,Chepauk,93,2,17.3
8230,CSK,KKR,RCB,Narendra Modi Stadium,107,6,18.0
8231,DC,DC,DC,Wankhede,154,2,11.3
8232,RCB,SRH,KKR,Chepauk,201,1,11.1
8233,MI,PBKS,RCB,Chepauk,206,9,14.9
8234,MI,PBKS,MI,Eden Gardens,181,7,14.2
8235,PBKS,RR,DC,Chepauk,141,6,14.4
8236,DC,KKR,PBKS,Narendra Modi Stadium,171,6,17.9
8237,RCB,SRH,DC,Chepauk,86,0,15.9
8238,PBKS,KKR,RR,Chepauk,104,6,13.3
8239,RCB,MI,DC,Kotla,152,5,11.8
8240,KKR,PBKS,RCB,Eden Gardens,203,0,11.6
8241,KKR,DC,PBKS,Wankhede,206,5,12.4
8242,RCB,RCB,SRH,Chinnaswamy,158,9,12.6
8243,SRH,KKR,CSK,Narendra Modi Stadium,177,1,17.0
8244,SRH,RR,RCB,Wankhede,221,7,15.0
8245,CSK,SRH,PBKS,Narendra Modi Stadium,140,0,11.2
8246,DC,SRH,DC,Eden Gardens,234,6,13.0
8247,CSK,RR,SRH,Wankhede,82,6,16.5
8248,CSK,DC,PBKS,Chepauk,130,2,10.1
8249,RCB,MI,SRH,Chinnaswamy,102,9,15.8
8250,PBKS,PBKS,PBKS,Narendra Modi Stadium,133,3,15.7
8251,KKR,PBKS,MI,Chepauk,177,1,10.2
8252,PBKS,RCB,RCB,Kotla,226,9,18.0
8253,MI,MI,KKR,Narendra Modi Stadium,128,3,16.6
8254,MI,KKR,PBKS,Chinnaswamy,215,8,14.7
8255,RR,RCB,RR,Chinnaswamy,160,6,16.6
8256,RR,MI,DC,Kotla,185,5,17.3
8257,DC,CSK,MI,Kotla,116,8,10.7
8258,RCB,PBKS,RCB,Chepauk,205,7,11.2
8259,SRH,RR,MI,Wankhede,82,3,10.3
8260,KKR,MI,KKR,Eden Gardens,92,8,12.4
8261,DC,PBKS,DC,Kotla,102,5,16.5
8262,RR,RCB,RR,Chinnaswamy,149,6,11.0
8263,MI,MI,RCB,Chinnaswamy,211,8,19.8
8264,RCB,RCB,RR,Eden Gardens,137,0,18.2
8265,MI,RCB,DC,Eden Gardens,163,1,18.7
8266,DC,RR,MI,Eden Gardens,195,7,19.0
8267,RCB,DC,RR,Narendra Modi Stadium,185,2,10.9
8268,RR,CSK,RR,Wankhede,201,2,17.1
8269,RR,MI,KKR,Chepauk,176,8,14.9
8270,DC,PBKS,DC,Kotla,184,2,19.6
8271,MI,KKR,RR,Wankhede,81,9,13.6
8272,PBKS,RR,KKR,Kotla,197,6,19.3
8273,MI,SRH,RCB,Chepauk,81,1,16.1
8274,DC,RR,PBKS,Wankhede,221,9,13.2
8275,DC,SRH,DC,Narendra Modi Stadium,207,6,19.7
8276,CSK,RR,PBKS,Eden Gardens,221,0,14.9
8277,PBKS,RR,CSK,Chinnaswamy,132,3,17.0
8278,KKR,DC,CSK,Eden Gardens,212,1,17.3
8279,PBKS,RCB,DC,Kotla,89,7,15.9
8280,CSK,RCB,PBKS,Wankhede,122,2,12.1
8281,RR,SRH,SRH,Eden Gardens,195,7,15.0
8282,KKR,MI,SRH,Eden Gardens,175,8,13.7
8283,MI,KKR,RR,Chepauk,91,2,14.2
8284,PBKS,SRH,RR,Chepauk,201,0,17.9
8285,MI,MI,MI,Chinnaswamy,206,4,10.8
8286,KKR,KKR,MI,Narendra Modi Stadium,83,1,17.7
8287,SRH,SRH,PBKS,Wankhede,181,3,16.2
8288,CSK,SRH,SRH,Wankhede,212,7,12.8
8289,PBKS,DC,PBKS,Eden Gardens,165,3,15.5
8290,RR,PBKS,SRH,Narendra Modi Stadium,114,0,19.9
8291,DC,RCB,RR,Wankhede,87,7,15.3
8292,RR,DC,RR,Chinnaswamy,205,8,12.1
8293,DC,RCB,RCB,Chepauk,96,8,19.2
8294,KKR,PBKS,CSK,Kotla,161,6,14.2
8295,CSK,RR,CSK,Narendra Modi Stadium,216,5,18.6
8296,CSK,DC,CSK,Eden Gardens,147,5,20.0
8297,MI,RCB,RR,Chepauk,102,0,16.7
8298,CSK,SRH,CSK,Narendra Modi Stadium,111,7,10.5
8299,KKR,MI,MI,Eden Gardens,236,7,17.8
8300,RR,DC,CSK,Kotla,188,8,19.8
8301,SRH,RCB,CSK,Kotla,102,7,14.5
8302,MI,SRH,DC,Wankhede,171,2,17.3
8303,PBKS,RR,DC,Narendra Modi Stadium,170,7,16.2
8304,PBKS,MI,SRH,Chinnaswamy,205,5,14.3
8305,RCB,RCB,KKR,Eden Gardens,142,8,15.7
8306,SRH,RCB,RCB,Eden Gardens,148,0,12.9
8307,SRH,RR,PBKS,Kotla,189,7,13.9
8308,SRH,RCB,MI,Chinnaswamy,216,2,18.7
8309,RR,SRH,CSK,Narendra Modi Stadium,116,2,13.4
8310,MI,SRH,CSK,Chepauk,212,7,11.7
8311,PBKS,KKR,SRH,Eden Gardens,221,6,10.7
8312,CSK,SRH,CSK,Eden Gardens,224,4,17.0
8313,CSK,RCB,DC,Kotla,154,0,18.3
8314,KKR,SRH,KKR,Eden Gardens,166,7,18.7
8315,PBKS,RCB,DC,Wankhede,98,0,10.4
8316,KKR,SRH,MI,Wankhede,197,6,16.9
8317,SRH,MI,KKR,Chinnaswamy,118,1,10.0
8318,CSK,RR,CSK,Chepauk,198,1,13.8
8319,RR,CSK,RR,Chinnaswamy,166,6,17.9
8320,DC,RCB,MI,Chinnaswamy,205,6,19.7
8321,CSK,PBKS,CSK,Eden Gardens,133,1,10.3
8322,PBKS,SRH,RR,Chepauk,170,7,14.5
8323,DC,PBKS,DC,Kotla,207,8,18.3
8324,SRH,RCB,SRH,Narendra Modi Stadium,85,1,16.0
8325,RR,KKR,CSK,Eden Gardens,211,0,16.6
8326,MI,KKR,DC,Wankhede,144,3,11.9
8327,CSK,CSK,KKR,Eden Gardens,102,4,15.4
8328,DC,SRH,RR,Chinnaswamy,149,2,16.1
8329,KKR,RR,DC,Chepauk,161,2,18.7
8330,PBKS,CSK,RR,Chepauk,137,0,12.4
8331,PBKS,CSK,SRH,Chepauk,106,6,12.8
8332,PBKS,RR,RR,Chinnaswamy,95,7,14.5
8333,CSK,DC,PBKS,Eden Gardens,166,7,18.1
8334,SRH,SRH,PBKS,Wankhede,136,8,19.7
8335,PBKS,DC,KKR,Chepauk,112,3,13.3
8336,CSK,PBKS,MI,Chinnaswamy,129,4,19.5
8337,MI,RCB,PBKS,Eden Gardens,225,7,13.0
8338,CSK,KKR,CSK,Narendra Modi Stadium,143,9,16.3
8339,DC,RCB,RR,Chinnaswamy,111,2,19.0
8340,MI,DC,KKR,Kotla,138,1,11.8
8341,MI,KKR,SRH,Eden Gardens,163,2,17.2
8342,MI,PBKS,KKR,Kotla,179,4,10.4
8343,CSK,RR,CSK,Chepauk,113,6,18.7
8344,DC,PBKS,DC,Eden Gardens,218,2,16.6
8345,PBKS,DC,DC,Kotla,194,0,17.2
8346,MI,RCB,PBKS,Chinnaswamy,192,2,10.6
8347,SRH,CSK,PBKS,Chepauk,214,4,11.4
8348,RCB,PBKS,RR,Chepauk,99,1,11.1
8349,SRH,RCB,CSK,Chinnaswamy,95,8,19.3
8350,CSK,SRH,KKR,Wankhede,219,4,18.9
8351,MI,DC,RCB,Wankhede,220,8,17.1
8352,DC,MI,KKR,Kotla,106,5,18.4
8353,KKR,MI,RR,Kotla,99,2,19.1
8354,RR,KKR,RR,Eden Gardens,83,1,10.6
8355,MI,PBKS,MI,Kotla,192,5,16.2
8356,MI,KKR,RR,Narendra Modi Stadium,202,0,14.1
8357,RR,RCB,PBKS,Kotla,115,2,17.7
8358,PBKS,DC,KKR,Eden Gardens,137,1,16.3
8359,PBKS,MI,RCB,Narendra Modi Stadium,130,1,10.6
8360,RCB,MI,PBKS,Wankhede,179,7,13.9
8361,CSK,MI,MI,Kotla,206,1,19.9
8362,CSK,SRH,RR,Wankhede,92,1,12.9
8363,RR,SRH,RCB,Wankhede,160,3,11.5
8364,DC,DC,RR,Narendra Modi Stadium,196,1,14.2
8365,MI,KKR,KKR,Narendra Modi Stadium,194,6,10.5
8366,KKR,KKR,RCB,Kotla,184,4,13.1
8367,SRH,DC,PBKS,Kotla,96,3,19.9
8368,MI,SRH,RCB,Wankhede,114,4,14.9
8369,RCB,RR,KKR,Chepauk,163,4,10.2
8370,RR,RR,SRH,Narendra Modi Stadium,134,7,18.6
8371,RCB,RCB,DC,Wankhede,171,0,16.3
8372,CSK,DC,RR,Narendra Modi Stadium,127,5,12.0
8373,CSK,CSK,RCB,Wankhede,147,4,11.1
8374,SRH,SRH,RR,Narendra Modi Stadium,212,8,18.6
8375,CSK,RCB,PBKS,Chepauk,188,4,10.7
8376,SRH,CSK,PBKS,Chepauk,238,4,12.7
8377,CSK,KKR,CSK,Kotla,224,5,17.9
8378,MI,PBKS,RR,Chinnaswamy,118,6,15.4
8379,PBKS,KKR,MI,Wankhede,150,0,16.0
8380,MI,CSK,KKR,Chepauk,206,5,11.9
8381,CSK,CSK,KKR,Eden Gardens,212,7,13.1
8382,SRH,PBKS,RR,Wankhede,129,2,18.0
8383,DC,CSK,SRH,Chepauk,202,0,18.4
8384,RCB,DC,SRH,Wankhede,143,3,11.2
8385,CSK,PBKS,RR,Eden Gardens,152,3,16.2
8386,PBKS,RCB,CSK,Eden Gardens,216,7,12.8
8387,RCB,PBKS,SRH,Narendra Modi Stadium,117,4,19.3
8388,SRH,DC,DC,Chepauk,202,3,16.8
8389,SRH,KKR,RCB,Kotla,185,3,18.8
8390,KKR,DC,DC,Eden Gardens,135,4,13.0
8391,MI,RCB,RCB,Eden Gardens,214,5,10.6
8392,MI,DC,MI,Eden Gardens,165,1,18.4
8393,CSK,DC,MI,Narendra Modi Stadium,83,8,17.4
8394,RCB,SRH,RR,Chinnaswamy,197,3,14.2
8395,RCB,RR,CSK,Chinnaswamy,89,2,11.4
8396,MI,KKR,CSK,Wankhede,161,7,13.2
8397,PBKS,MI,RR,Eden Gardens,109,8,16.4
8398,SRH,RR,RR,Chepauk,177,4,12.8
8399,PBKS,SRH,MI,Wankhede,119,1,19.5
8400,DC,RR,CSK,Kotla,98,9,13.9
8401,CSK,PBKS,DC,Narendra Modi Stadium,113,5,11.9
8402,DC,PBKS,PBKS,Wankhede,229,3,12.9
8403,KKR,RCB,RCB,Chinnaswamy,169,0,16.5
8404,KKR,KKR,DC,Narendra Modi Stadium,114,0,19.0
8405,MI,MI,SRH,Chepauk,87,7,19.1
8406,RR,DC,RCB,Eden Gardens,158,2,13.8
8407,DC,RCB,RR,Chinnaswamy,223,9,16.8
8408,RCB,MI,CSK,Chepauk,193,5,10.7
8409,PBKS,CSK,RCB,Eden Gardens,196,0,19.8
8410,CSK,KKR,SRH,Chepauk,185,1,16.8
8411,KKR,DC,KKR,Eden Gardens,118,0,13.7
8412,CSK,CSK,KKR,Chinnaswamy,151,9,10.8
8413,RR,RCB,DC,Wankhede,144,9,18.7
8414,KKR,CSK,KKR,Narendra Modi Stadium,236,5,10.4
8415,RR,DC,MI,Wankhede,104,0,18.0
8416,DC,CSK,SRH,Chepauk,157,6,18.1
8417,DC,RCB,RCB,Eden Gardens,166,3,11.8
8418,SRH,DC,KKR,Chepauk,226,0,16.3
8419,MI,CSK,CSK,Wankhede,220,6,16.7
8420,CSK,KKR,KKR,Narendra Modi Stadium,168,2,15.5
8421,CSK,SRH,PBKS,Narendra Modi Stadium,228,8,12.5
8422,RR,KKR,DC,Chepauk,145,5,18.6
8423,KKR,DC,RCB,Eden Gardens,112,4,18.0
8424,SRH,KKR,SRH,Narendra Modi Stadium,175,9,16.7
8425,DC,DC,DC,Chepauk,98,6,14.3
8426,MI,KKR,RR,Narendra Modi Stadium,154,8,15.4
8427,RR,MI,RR,Chepauk,144,3,15.2
8428,CSK,SRH,KKR,Eden Gardens,203,1,16.9
8429,PBKS,SRH,MI,Wankhede,141,2,18.4
8430,RR,RCB,PBKS,Chepauk,88,5,12.6
8431,RR,SRH,SRH,Chinnaswamy,123,6,11.0
8432,PBKS,PBKS,DC,Chepauk,148,3,14.2
8433,DC,MI,MI,Chepauk,214,8,16.3
8434,RCB,MI,RR,Chinnaswamy,152,7,13.9
8435,DC,PBKS,CSK,Narendra Modi Stadium,157,0,10.2
8436,KKR,RCB,MI,Chepauk,193,9,13.2
8437,RR,CSK,KKR,Wankhede,169,8,12.5
8438,RCB,PBKS,MI,Kotla,138,9,14.4
8439,KKR,MI,RCB,Narendra Modi Stadium,86,1,12.3
8440,MI,RR,SRH,Eden Gardens,219,2,14.7
8441,PBKS,CSK,RCB,Narendra Modi Stadium,141,6,13.0
8442,PBKS,RR,SRH,Chepauk,117,3,16.9
8443,KKR,CSK,MI,Kotla,157,5,14.3
8444,RCB,RR,RCB,Chinnaswamy,100,2,16.6
8445,CSK,RR,DC,Narendra Modi Stadium,92,1,17.6
8446,RR,PBKS,DC,Eden Gardens,96,1,12.1
8447,RR,SRH,SRH,Wankhede,220,9,15.8
8448,KKR,DC,MI,Narendra Modi Stadium,111,3,11.7
8449,PBKS,KKR,CSK,Kotla,110,1,14.9
8450,SRH,RCB,KKR,Kotla,143,1,13.3
8451,MI,KKR,MI,Narendra Modi Stadium,91,1,15.4
8452,SRH,CSK,MI,Wankhede,212,0,16.4
8453,PBKS,CSK,CSK,Narendra Modi Stadium,200,8,11.6
8454,RR,KKR,RCB,Eden Gardens,222,3,14.9
8455,MI,SRH,MI,Narendra Modi Stadium,162,3,12.5
8456,PBKS,CSK,SRH,Narendra Modi Stadium,97,5,11.0
8457,CSK,CSK,MI,Wankhede,129,4,18.6
8458,MI,RCB,RCB,Wankhede,112,3,16.5
8459,CSK,CSK,CSK,Chinnaswamy,171,0,14.5
8460,SRH,SRH,MI,Narendra Modi Stadium,210,3,15.9
8461,RR,DC,RR,Chepauk,131,9,12.0
8462,KKR,PBKS,RCB,Eden Gardens,188,3,19.3
8463,CSK,CSK,DC,Chinnaswamy,216,8,16.2
8464,RCB,CSK,CSK,Chepauk,138,1,18.0
8465,RR,RR,SRH,Chepauk,222,9,16.3
8466,RR,MI,PBKS,Narendra Modi Stadium,214,2,16.5
8467,MI,DC,RCB,Chepauk,193,1,16.9
8468,DC,DC,PBKS,Chepauk,226,0,11.0
8469,RCB,CSK,DC,Eden Gardens,235,7,12.5
8470,CSK,PBKS,MI,Kotla,190,1,17.9
8471,MI,KKR,KKR,Chinnaswamy,116,6,13.5
8472,DC,PBKS,MI,Narendra Modi Stadium,125,3,15.3
8473,PBKS,CSK,RCB,Chinnaswamy,144,3,15.1
8474,CSK,RR,KKR,Wankhede,182,7,17.3
8475,RCB,RCB,DC,Chinnaswamy,149,9,15.5
8476,CSK,CSK,PBKS,Kotla,180,8,12.8
8477,RCB,PBKS,DC,Kotla,227,5,11.8
8478,RR,MI,DC,Narendra Modi Stadium,175,9,16.1
8479,KKR,RR,PBKS,Kotla,229,7,12.8
8480,RCB,KKR,CSK,Chepauk,96,8,13.1
8481,SRH,KKR,PBKS,Narendra Modi Stadium,123,2,19.2
8482,RR,CSK,SRH,Eden Gardens,219,8,13.7
8483,SRH,PBKS,PBKS,Chinnaswamy,95,7,17.9
8484,RCB,DC,SRH,Eden Gardens,148,6,10.8
8485,RCB,RCB,RCB,Narendra Modi Stadium,222,0,18.8
8486,CSK,CSK,MI,Eden Gardens,80,6,11.5
8487,RR,RR,RCB,Narendra Modi Stadium,95,1,18.7
8488,SRH,CSK,SRH,Narendra Modi Stadium,82,7,16.6
8489,KKR,RCB,RCB,Eden Gardens,103,2,11.6
8490,DC,CSK,RCB,Wankhede,108,1,13.4
8491,CSK,SRH,PBKS,Chinnaswamy,238,1,11.7
8492,SRH,KKR,RCB,Chinnaswamy,203,4,12.0
8493,PBKS,RCB,KKR,Wankhede,232,7,18.0
8494,RCB,CSK,RCB,Wankhede,213,9,17.6
8495,KKR,SRH,MI,Wankhede,169,3,18.5
8496,PBKS,KKR,DC,Narendra Modi Stadium,147,9,19.1
8497,KKR,DC,MI,Chinnaswamy,187,0,14.4
8498,CSK,RR,SRH,Wankhede,155,5,13.4
8499,SRH,KKR,RR,Kotla,214,9,18.2
8500,PBKS,DC,PBKS,Eden Gardens,111,8,12.6
8501,RCB,CSK,PBKS,Kotla,228,9,16.9
8502,RCB,CSK,CSK,Wankhede,201,6,15.6
8503,KKR,DC,KKR,Narendra Modi Stadium,135,0,15.4
8504,RCB,CSK,DC,Chinnaswamy,92,3,14.6
8505,PBKS,DC,CSK,Wankhede,109,6,19.0
8506,MI,PBKS,MI,Chinnaswamy,146,0,15.8
8507,KKR,KKR,RCB,Wankhede,134,8,11.5
8508,CSK,KKR,DC,Chinnaswamy,115,6,11.6
8509,RCB,CSK,PBKS,Eden Gardens,153,3,11.2
8510,RCB,CSK,MI,Kotla,200,7,17.1
8511,RCB,RCB,SRH,Eden Gardens,124,9,18.3
8512,DC,MI,RR,Eden Gardens,238,9,10.5
8513,PBKS,SRH,SRH,Kotla,185,4,17.0
8514,RR,DC,CSK,Chepauk,192,8,10.8
8515,KKR,KKR,DC,Chepauk,87,8,19.4
8516,PBKS,SRH,CSK,Chinnaswamy,124,7,19.7
8517,CSK,CSK,RR,Chinnaswamy,127,7,15.6
8518,RCB,CSK,PBKS,Eden Gardens,94,3,10.3
8519,KKR,DC,MI,Kotla,146,2,13.8
8520,DC,CSK,RR,Eden Gardens,124,8,12.5
8521,CSK,MI,SRH,Chinnaswamy,204,4,12.4
8522,RR,PBKS,RCB,Narendra Modi Stadium,195,0,12.8
8523,RCB,SRH,SRH,Wankhede,161,8,14.3
8524,DC,MI,SRH,Kotla,88,7,16.2
8525,CSK,RR,RCB,Wankhede,96,2,12.4
8526,RCB,SRH,SRH,Wankhede,225,1,13.4
8527,CSK,SRH,CSK,Wankhede,102,2,19.4
8528,CSK,RCB,CSK,Wankhede,87,2,16.2
8529,MI,PBKS,PBKS,Chinnaswamy,90,2,17.0
8530,DC,MI,RCB,Eden Gardens,137,3,17.1
8531,KKR,SRH,DC,Wankhede,101,4,14.1
8532,RR,PBKS,CSK,Eden Gardens,215,3,15.7
8533,PBKS,KKR,DC,Chepauk,126,0,16.2
8534,KKR,RCB,RR,Kotla,184,0,15.8
8535,SRH,RR,CSK,Chepauk,146,3,19.6
8536,SRH,MI,KKR,Kotla,108,8,17.3
8537,MI,RCB,SRH,Narendra Modi Stadium,189,6,16.6
8538,KKR,RR,SRH,Kotla,183,0,18.7
8539,KKR,RCB,PBKS,Eden Gardens,191,6,16.8
8540,DC,CSK,RCB,Narendra Modi Stadium,182,1,18.7
8541,DC,RCB,DC,Narendra Modi Stadium,154,6,13.3
8542,CSK,RCB,RCB,Wankhede,237,1,15.4
8543,RCB,SRH,PBKS,Chinnaswamy,224,9,14.7
8544,PBKS,MI,KKR,Chinnaswamy,213,7,18.3
8545,DC,PBKS,RR,Eden Gardens,165,6,13.8
8546,DC,DC,MI,Chepauk,226,3,15.9
8547,MI,RCB,KKR,Narendra Modi Stadium,89,7,14.0
8548,RCB,RR,PBKS,Eden Gardens,208,4,11.8
8549,CSK,RR,MI,Chinnaswamy,99,7,17.9
8550,DC,CSK,RCB,Narendra Modi Stadium,98,6,15.2
8551,MI,RR,CSK,Kotla,125,1,16.5
8552,PBKS,RR,DC,Wankhede,116,5,18.3
8553,CSK,PBKS,RCB,Eden Gardens,102,8,17.4
8554,MI,MI,RCB,Chepauk,131,9,15.5
8555,CSK,PBKS,CSK,Kotla,99,0,15.0
8556,CSK,RR,RR,Chinnaswamy,128,8,11.8
8557,PBKS,CSK,MI,Wankhede,229,6,12.7
8558,CSK,CSK,DC,Chepauk,125,9,15.6
8559,RCB,SRH,RCB,Chepauk,222,9,15.0
8560,KKR,SRH,CSK,Eden Gardens,87,7,14.6
8561,PBKS,CSK,RCB,Eden Gardens,169,7,12.3
8562,RCB,RCB,RR,Narendra Modi Stadium,125,1,19.9
8563,SRH,RR,RCB,Eden Gardens,220,5,15.3
8564,SRH,KKR,MI,Eden Gardens,98,9,17.3
8565,KKR,CSK,KKR,Chinnaswamy,179,3,12.2
8566,RCB,PBKS,CSK,Wankhede,124,0,14.9
8567,RCB,CSK,KKR,Kotla,165,5,14.6
8568,RCB,PBKS,SRH,Wankhede,224,7,13.9
8569,DC,RCB,RR,Narendra Modi Stadium,208,6,14.5
8570,MI,PBKS,DC,Narendra Modi Stadium,214,2,18.2
8571,CSK,RR,KKR,Chinnaswamy,201,4,14.3
8572,DC,RCB,MI,Chinnaswamy,238,5,14.0
8573,MI,KKR,DC,Wankhede,133,9,17.2
8574,DC,SRH,RCB,Kotla,176,3,19.2
8575,MI,CSK,PBKS,Kotla,84,9,15.9
8576,DC,KKR,RCB,Eden Gardens,83,8,11.7
8577,CSK,DC,RCB,Chinnaswamy,146,3,15.1
8578,SRH,DC,DC,Eden Gardens,169,3,17.2
8579,KKR,CSK,RCB,Eden Gardens,103,1,13.7
8580,MI,DC,KKR,Wankhede,208,8,17.9
8581,RCB,SRH,SRH,Chinnaswamy,190,5,12.1
8582,RR,PBKS,RCB,Kotla,123,1,19.8
8583,SRH,RR,DC,Narendra Modi Stadium,93,0,17.6
8584,CSK,MI,SRH,Kotla,101,0,17.8
8585,RR,PBKS,PBKS,Wankhede,142,9,11.6
8586,SRH,PBKS,DC,Kotla,168,2,13.7
8587,CSK,SRH,SRH,Chinnaswamy,238,9,15.1
8588,DC,DC,PBKS,Wankhede,181,7,12.5
8589,SRH,PBKS,MI,Eden Gardens,172,7,16.6
8590,RCB,RCB,KKR,Kotla,228,1,18.1
8591,MI,SRH,RCB,Eden Gardens,112,5,17.0
8592,MI,RCB,CSK,Kotla,140,6,18.7
8593,PBKS,CSK,SRH,Kotla,199,0,17.1
8594,MI,PBKS,PBKS,Chepauk,188,0,19.6
8595,SRH,DC,DC,Chepauk,89,0,13.7
8596,PBKS,MI,RR,Chepauk,237,8,17.9
8597,RR,DC,KKR,Chepauk,95,7,10.7
8598,MI,RR,RCB,Wankhede,93,8,12.3
8599,SRH,CSK,KKR,Eden Gardens,112,0,14.9
8600,RCB,RCB,SRH,Narendra Modi Stadium,231,3,12.9
8601,KKR,KKR,RCB,Narendra Modi Stadium,176,3,16.7
8602,DC,MI,PBKS,Eden Gardens,141,8,15.6
8603,KKR,KKR,KKR,Chepauk,214,8,19.9
8604,RR,KKR,SRH,Wankhede,145,6,16.8
8605,DC,RR,RCB,Eden Gardens,87,4,18.3
8606,DC,RCB,RCB,Chinnaswamy,210,9,10.7
8607,SRH,DC,PBKS,Narendra Modi Stadium,142,8,18.0
8608,CSK,DC,PBKS,Kotla,217,7,16.0
